F0,F1,F2,F3,F4,F5,F6,F7,F8
-7.708994334254865e-07,2.4427854065644203e-06,-4.8292307489577855e-06,1.3484274801380577e-06,-5.3448392713488114e-06,-1.3767208200545656e-05,0.00016279725868683354,6.890375702266011e-05,-0.0009522972162752747
2.182229048741649e-05,2.5313707913937924e-06,-4.979238061994953e-06,1.1106371941558513e-06,-5.2096780724443225e-06,-1.3817192166228129e-05,0.00016436861963530283,6.890318528060417e-05,-0.0009736731604215653
2.645403135120808e-05,2.530067863834834e-06,-4.907820702877511e-06,1.2082141059036433e-06,-5.158597744862249e-06,-1.4268901600501439e-05,0.000164628148206297,6.881757547111961e-05,-0.0009776628822834815
3.306775552371291e-05,2.113159584996777e-06,-5.082982369351741e-06,8.984692195673068e-07,-5.2679827974820045e-06,-1.5188719469860405e-05,0.00016485166124290663,6.841734548719122e-05,-0.000984982538421703
3.53357726162392e-05,1.7140751534827533e-06,-5.236924158256067e-06,6.456026284776801e-07,-5.61271529782832e-06,-1.537106084418892e-05,0.00016488532574490604,6.800366428897241e-05,-0.0009887479054651576
3.5736542893625615e-05,1.5262211155710363e-06,-5.282508418937686e-06,5.528683372355562e-07,-5.643965093566547e-06,-1.5502484628278515e-05,0.00016482107608527678,6.825356557099151e-05,-0.0009899178145286061
3.447548689988995e-05,7.398441949891283e-07,-5.775546628690684e-06,-2.7087229831922926e-07,-6.24400708940435e-06,-1.6259677223408064e-05,0.0001641639310840999,6.722672656434758e-05,-0.0009933547175035263
3.3848894336179446e-05,5.105359756104789e-07,-5.795015245834451e-06,-5.106033394144025e-07,-6.557348169327545e-06,-1.6531785349865098e-05,0.00016386892539636697,6.714271800712442e-05,-0.0009939698202775292
3.360697351445938e-05,5.128859741484833e-07,-5.666293938799827e-06,-5.853272409615276e-07,-6.626160172574945e-06,-1.6624734561480255e-05,0.00016404222708687433,6.67912308179086e-05,-0.0009939333001462633
3.412235020388408e-05,8.39506382358148e-07,-4.981648993987014e-06,-2.7289453704985355e-07,-6.247867136014692e-06,-1.6395032556792475e-05,0.00016379347416631789,6.722726015110309e-05,-0.000991832979679839
3.481439040253892e-05,1.0721319964211288e-06,-4.529285584869588e-06,1.3391281695591642e-07,-5.756461424185475e-06,-1.558952367500725e-05,0.00016448083068794757,6.780907902470783e-05,-0.0009880282395778707
3.587117300432403e-05,1.9392724914020472e-06,-4.20957069381046e-06,1.0148355893514454e-06,-4.792255327610831e-06,-1.4455042827330366e-05,0.0001651374606969939,6.94900763446486e-05,-0.000982554114611327
3.615678458438666e-05,1.1372685731665497e-06,-4.213084885113937e-06,1.2902421475440322e-06,-4.491900343721562e-06,-1.4169123650455678e-05,0.00016514963130955012,6.978296412011399e-05,-0.0009801882805221631
3.611719264897927e-05,8.935085689375394e-07,-4.210990826619772e-06,1.2367203523192182e-06,-4.518932200045046e-06,-1.4206566663568366e-05,0.00016498777978379538,6.96760798499121e-05,-0.0009800052901804013
