y_true,y_pred,residual
0.001148,0.0011441466666666671,3.853333333332784e-06
0.001208,0.0012046666666666668,3.33333333333327e-06
0.001154,0.00114745,6.550000000000132e-06
0.001213,0.0012076099999999946,5.390000000005503e-06
0.001159,0.0011570866666666655,1.913333333334547e-06
0.001219,0.0012173999999999991,1.6000000000009063e-06
0.001164,0.0011628100000000002,1.1899999999998717e-06
0.001224,0.0012238266666666719,1.7333333332818397e-07
0.001169,0.0011654466666666658,3.5533333333341317e-06
0.00123,0.0012286300000000012,1.3699999999988027e-06
0.001175,0.0011728633333333309,2.1366666666691563e-06
0.001235,0.0012349000000000019,9.999999999810508e-08
0.00118,0.0011772266666666641,2.773333333335945e-06
0.001241,0.0012414266666666658,-4.266666666658675e-07
0.001185,0.0011823699999999996,2.630000000000427e-06
0.001246,0.00124637333333333,-3.73333333330032e-07
0.001191,0.0011889633333333298,2.036666666670184e-06
0.001252,0.0012521533333333368,-1.5333333333675953e-07
0.001196,0.0011917466666666657,4.253333333334311e-06
0.001257,0.0012561099999999978,8.900000000023039e-07
0.001201,0.0012136566666666635,-1.2656666666663492e-05
0.001262,0.0012874700000000039,-2.547000000000378e-05
0.001206,0.0012197066666666634,-1.3706666666663328e-05
0.001268,0.0012906366666666704,-2.263666666667036e-05
0.001212,0.0012146600000000007,-2.6600000000006827e-06
0.001273,0.0012809399999999984,-7.939999999998382e-06
0.001217,0.0012257666666666642,-8.76666666666426e-06
0.001278,0.001296356666666669,-1.835666666666889e-05
0.001222,0.0012322066666666685,-1.0206666666668501e-05
0.001283,0.0013042033333333326,-2.1203333333332528e-05
0.001227,0.0012310766666666683,-4.07666666666826e-06
0.001289,0.00130139,-1.2389999999999927e-05
0.001232,0.0012348299999999984,-2.829999999998372e-06
0.001294,0.0013025600000000008,-8.560000000000772e-06
0.001238,0.0012403566666666678,-2.3566666666678497e-06
0.0013,0.0013060633333333337,-6.0633333333337536e-06
0.001243,0.0012424166666666707,5.833333333292185e-07
0.001305,0.0013073800000000006,-2.380000000000611e-06
0.001248,0.0012550699999999977,-7.0699999999976944e-06
0.00131,0.0013239066666666651,-1.3906666666665176e-05
0.001253,0.0012623499999999974,-9.349999999997381e-06
0.001315,0.0013295966666666615,-1.4596666666661512e-05
0.001258,0.0012553966666666678,2.603333333332184e-06
0.00132,0.001322453333333338,-2.4533333333380623e-06
0.001263,0.0012657033333333316,-2.7033333333315902e-06
0.001326,0.0013323300000000053,-6.330000000005342e-06
0.001268,0.001268686666666666,-6.866666666660581e-07
0.001331,0.001334326666666665,-3.326666666665125e-06
0.001274,0.0012739466666666626,5.3333333337353406e-08
0.001336,0.0013393866666666706,-3.386666666670623e-06
0.001279,0.0012815666666666677,-2.5666666666676868e-06
0.001342,0.0013481066666666643,-6.1066666666642275e-06
0.001284,0.001284993333333332,-9.933333333319878e-07
0.001347,0.0013527933333333387,-5.79333333333861e-06
0.001289,0.0012894666666666678,-4.6666666666779835e-07
0.001352,0.0013582400000000058,-6.240000000005876e-06
0.001294,0.0012918366666666659,2.1633333333341467e-06
0.001358,0.0013563533333333347,1.6466666666653442e-06
0.001299,0.0012994133333333385,-4.1333333333846804e-07
0.001363,0.001366210000000002,-3.21000000000197e-06
0.001304,0.0013028966666666672,1.1033333333328524e-06
0.001368,0.0013698799999999976,-1.8799999999975087e-06
0.001309,0.0013064500000000046,2.5499999999954812e-06
0.001374,0.0013749199999999993,-9.199999999993068e-07
0.001315,0.0013157733333333335,-7.733333333335111e-07
0.001379,0.0013837366666666696,-4.736666666669545e-06
0.00132,0.001321466666666672,-1.466666666672051e-06
0.001385,0.001389183333333336,-4.183333333336028e-06
0.001325,0.0013243800000000007,6.199999999993537e-07
0.00139,0.0013905400000000056,-5.400000000056835e-07
0.001331,0.0013237366666666688,7.263333333331181e-06
0.001396,0.0013942133333333365,1.7866666666636454e-06
0.001336,0.0013352233333333362,7.766666666637889e-07
0.001401,0.0014071766666666663,-6.176666666666414e-06
0.001342,0.0013426866666666655,-6.866666666654076e-07
0.001407,0.0014112533333333326,-4.253333333332577e-06
0.001347,0.0013486033333333352,-1.6033333333350872e-06
0.001413,0.0014181133333333313,-5.113333333331372e-06
0.001353,0.0013529966666666641,3.3333333359156225e-09
0.001419,0.001423479999999999,-4.479999999999198e-06
0.001359,0.0013606566666666668,-1.6566666666668027e-06
0.001425,0.0014308666666666687,-5.8666666666686886e-06
0.001365,0.0013626933333333346,2.3066666666653277e-06
0.001431,0.0014356300000000037,-4.630000000003728e-06
0.001371,0.0013686366666666686,2.363333333331441e-06
0.001437,0.0014413033333333378,-4.3033333333379175e-06
0.001377,0.0013777433333333347,-7.433333333347735e-07
0.001443,0.0014497266666666693,-6.726666666669219e-06
0.001384,0.0013819633333333366,2.0366666666634618e-06
0.00145,0.0014551400000000039,-5.140000000003952e-06
0.00139,0.0013892133333333367,7.866666666632958e-07
0.001456,0.001462199999999999,-6.199999999998958e-06
0.001396,0.0013929633333333352,3.0366666666648955e-06
0.001463,0.0014664100000000018,-3.4100000000016496e-06
0.001402,0.001400836666666671,1.1633333333290266e-06
0.001469,0.0014737066666666654,-4.706666666665386e-06
0.001408,0.0014117133333333362,-3.7133333333362172e-06
0.001476,0.0014876300000000017,-1.1630000000001622e-05
0.001414,0.0014204800000000035,-6.480000000003584e-06
0.001482,0.0014965066666666703,-1.4506666666670286e-05
0.001421,0.0014216400000000063,-6.400000000063907e-07
0.001489,0.001495230000000002,-6.230000000001816e-06
0.001427,0.001430806666666671,-3.806666666670948e-06
0.001495,0.0015041233333333364,-9.123333333336398e-06
0.001433,0.001434960000000006,-1.960000000005924e-06
0.001502,0.0015059233333333398,-3.9233333333397406e-06
0.001439,0.0014434366666666674,-4.436666666667423e-06
0.001508,0.0015175533333333347,-9.553333333334711e-06
0.001445,0.001448316666666672,-3.3166666666719063e-06
0.001514,0.0015231733333333343,-9.173333333334366e-06
0.00145,0.0014500699999999984,-6.999999999850008e-08
0.001521,0.0015225466666666696,-1.5466666666696244e-06
0.001456,0.0014525400000000041,3.4599999999959316e-06
0.001527,0.0015306300000000007,-3.6300000000007767e-06
0.001462,0.0014644966666666718,-2.4966666666717888e-06
0.001533,0.0015435233333333375,-1.0523333333337407e-05
0.001468,0.0014692166666666663,-1.21666666666638e-06
0.001539,0.0015432666666666708,-4.266666666670818e-06
0.001474,0.0014757966666666719,-1.796666666671826e-06
0.001545,0.0015523900000000061,-7.390000000006202e-06
0.001479,0.0014796666666666626,-6.666666666624906e-07
0.001551,0.0015544699999999988,-3.469999999998691e-06
0.001485,0.0014881200000000023,-3.1200000000022876e-06
0.001557,0.0015672933333333357,-1.0293333333335737e-05
0.001491,0.0014959699999999992,-4.969999999999324e-06
0.001563,0.0015762699999999966,-1.3269999999996653e-05
0.001496,0.0015009866666666615,-4.986666666661555e-06
0.001569,0.00157960333333333,-1.0603333333329993e-05
0.001503,0.0015045633333333301,-1.5633333333301205e-06
0.001575,0.001581059999999996,-6.059999999995886e-06
0.001509,0.0015077133333333296,1.2866666666703011e-06
0.001581,0.0015938966666666648,-1.2896666666664886e-05
0.001515,0.0015124699999999969,2.5300000000031894e-06
0.001588,0.001600216666666664,-1.2216666666663937e-05
0.00152,0.0015220199999999998,-2.019999999999713e-06
0.001594,0.0016087199999999956,-1.471999999999563e-05
0.001526,0.0015264433333333374,-4.433333333374225e-07
0.0016,0.0016067233333333297,-6.723333333329617e-06
0.001532,0.0015365566666666727,-4.556666666672782e-06
0.001607,0.0016150066666666609,-8.006666666660967e-06
0.001539,0.0015396366666666679,-6.36666666667873e-07
0.001613,0.0016171866666666688,-4.186666666668691e-06
0.001545,0.0015478766666666732,-2.8766666666732183e-06
0.001619,0.0016271899999999997,-8.189999999999717e-06
0.001551,0.0015510900000000034,-9.000000000336864e-08
0.001626,0.0016322866666666656,-6.286666666665544e-06
0.001558,0.0015554900000000075,2.509999999992466e-06
0.001632,0.001634423333333336,-2.423333333336072e-06
0.001564,0.0015626633333333346,1.3366666666654505e-06
0.001639,0.0016442000000000006,-5.20000000000056e-06
0.001571,0.001569573333333338,1.4266666666618803e-06
0.001646,0.0016491099999999999,-3.1099999999999618e-06
0.001578,0.001576559999999999,1.440000000000989e-06
0.001652,0.0016577400000000013,-5.740000000001256e-06
0.001585,0.0015827633333333365,2.236666666663575e-06
0.001659,0.0016629166666666598,-3.916666666659669e-06
0.001592,0.0015913566666666656,6.433333333345e-07
0.001667,0.0016734933333333356,-6.493333333335537e-06
0.001598,0.0016012599999999976,-3.259999999997553e-06
0.001674,0.0016827066666666604,-8.706666666660496e-06
0.001606,0.0016053833333333275,6.166666666725454e-07
0.001681,0.001687113333333337,-6.113333333336926e-06
0.001613,0.001615043333333334,-2.043333333333992e-06
0.001688,0.001694659999999994,-6.659999999994058e-06
0.00162,0.001618383333333331,1.6166666666689918e-06
0.001696,0.0016975566666666715,-1.5566666666715166e-06
0.001628,0.0016268166666666725,1.1833333333276068e-06
0.001703,0.0017048833333333318,-1.8833333333316896e-06
0.001636,0.0016354399999999989,5.600000000012279e-07
0.001711,0.0017141300000000081,-3.130000000008083e-06
0.001644,0.0016439400000000015,5.999999999855947e-08
0.001719,0.0017248466666666678,-5.846666666667723e-06
0.001652,0.0016489933333333295,3.0066666666704947e-06
0.001727,0.0017292933333333375,-2.2933333333374946e-06
0.00166,0.00165470333333333,5.296666666670122e-06
0.001735,0.0017357799999999982,-7.799999999981867e-07
0.001668,0.0016669466666666688,1.0533333333311978e-06
0.001743,0.001746799999999999,-3.7999999999991166e-06
0.001676,0.001675673333333336,3.2666666666407614e-07
0.001751,0.0017565233333333308,-5.523333333330889e-06
0.001684,0.0016837600000000022,2.399999999977073e-07
0.00176,0.0017639700000000014,-3.97000000000136e-06
0.001693,0.0016919900000000017,1.0099999999983386e-06
0.001769,0.0017730333333333284,-4.033333333328462e-06
0.001702,0.0017051800000000038,-3.180000000003883e-06
0.001777,0.0017839033333333372,-6.903333333337222e-06
0.001711,0.0017057433333333297,5.25666666667036e-06
0.001786,0.0017838666666666592,2.13333333334083e-06
0.00172,0.0017152200000000047,4.779999999995248e-06
0.001795,0.0017932433333333361,1.7566666666638236e-06
0.00173,0.001729063333333336,9.366666666639229e-07
0.001804,0.0018063399999999944,-2.339999999994343e-06
0.00174,0.0017366466666666705,3.3533333333294647e-06
0.001814,0.0018153933333333386,-1.3933333333385027e-06
0.001749,0.0017651266666666688,-1.6126666666668905e-05
0.001823,0.0018484599999999943,-2.5459999999994298e-05
0.001759,0.0017520300000000023,6.969999999997638e-06
0.001833,0.0018276066666666705,5.393333333329493e-06
0.001769,0.0017712233333333361,-2.2233333333361756e-06
0.001843,0.0018482299999999922,-5.229999999992142e-06
0.00178,0.0018030200000000041,-2.3020000000004235e-05
0.001853,0.001895879999999999,-4.287999999999905e-05
0.001791,0.0018300133333333368,-3.9013333333336696e-05
0.001863,0.0019290200000000005,-6.60200000000004e-05
0.001803,0.001806863333333331,-3.86333333333099e-06
0.001874,0.0018858599999999998,-1.1859999999999822e-05
0.001815,0.0018088133333333315,6.186666666668523e-06
0.001885,0.0018851033333333312,-1.0333333333120177e-07
0.001827,0.001831603333333335,-4.603333333334835e-06
0.001896,0.001908680000000007,-1.2680000000007095e-05
0.001839,0.0018438500000000043,-4.850000000004373e-06
0.001908,0.00192324666666667,-1.5246666666670012e-05
0.001852,0.001868936666666663,-1.693666666666301e-05
0.00192,0.0019526733333333364,-3.26733333333364e-05
0.001866,0.0018549500000000008,1.1049999999999211e-05
0.001932,0.0019204333333333345,1.1566666666665412e-05
0.00188,0.00187111333333333,8.886666666669835e-06
0.001945,0.0019345166666666694,1.0483333333330489e-05
0.001895,0.0019192266666666646,-2.4226666666664603e-05
0.001958,0.0020012399999999987,-4.3239999999998644e-05
0.001911,0.001915116666666664,-4.1166666666641195e-06
0.001972,0.0019850366666666714,-1.3036666666671644e-05
0.001927,0.0019233066666666668,3.6933333333330834e-06
0.001986,0.0019847766666666656,1.2233333333343081e-06
0.001945,0.0019493100000000008,-4.310000000000858e-06
0.002001,0.0020073233333333346,-6.323333333334378e-06
0.001963,0.00196272,2.8000000000007186e-07
0.002017,0.0020218900000000023,-4.890000000002184e-06
0.001982,0.001971013333333331,1.098666666666864e-05
0.002033,0.0020184933333333367,1.4506666666663347e-05
0.002001,0.0020036300000000006,-2.630000000000427e-06
0.002049,0.0020574000000000035,-8.400000000003457e-06
0.002022,0.002023370000000003,-1.3700000000031395e-06
0.002067,0.002074146666666664,-7.146666666664123e-06
0.002044,0.0020392533333333327,4.7466666666671e-06
0.002086,0.0020868433333333315,-8.433333333313607e-07
0.002067,0.0020697666666666657,-2.7666666666658485e-06
0.002105,0.0021188733333333317,-1.3873333333331607e-05
0.00209,0.0021001866666666667,-1.0186666666666885e-05
0.002125,0.0021443166666666666,-1.931666666666644e-05
0.002115,0.002120029999999999,-5.029999999998751e-06
0.002145,0.002169256666666668,-2.4256666666667894e-05
0.002141,0.0021562766666666637,-1.5276666666663545e-05
0.002166,0.002203143333333333,-3.7143333333333056e-05
0.002167,0.002185853333333331,-1.885333333333109e-05
0.002188,0.0022330966666666693,-4.509666666666946e-05
0.002194,0.0022120566666666663,-1.8056666666666117e-05
0.00221,0.002262159999999999,-5.215999999999901e-05
0.002221,0.002254226666666669,-3.322666666666927e-05
0.002233,0.0023078833333333272,-7.488333333332707e-05
0.002249,0.0022936566666666666,-4.465666666666644e-05
0.002256,0.0023452866666666644,-8.92866666666642e-05
0.002277,0.002300406666666664,-2.340666666666427e-05
0.00228,0.0023353933333333317,-5.539333333333179e-05
0.002305,0.002352509999999996,-4.750999999999584e-05
0.002304,0.0023916966666666663,-8.769666666666627e-05
0.002334,0.002363753333333332,-2.975333333333184e-05
0.002328,0.002381643333333332,-5.364333333333178e-05
0.002362,0.0024015166666666666,-3.9516666666666606e-05
0.002351,0.002417783333333338,-6.678333333333831e-05
0.002391,0.0024292300000000005,-3.823000000000064e-05
0.002375,0.002447693333333338,-7.26933333333379e-05
0.002418,0.002455313333333331,-3.731333333333118e-05
0.002398,0.002450333333333335,-5.233333333333522e-05
0.002445,0.0024854666666666715,-4.046666666667137e-05
0.002421,0.0024678766666666693,-4.68766666666693e-05
0.002472,0.0024854200000000034,-1.3420000000003568e-05
0.002444,0.0024572566666666686,-1.3256666666668603e-05
0.002498,0.0025406733333333403,-4.267333333334055e-05
0.002467,0.0025231000000000016,-5.6100000000001635e-05
0.002523,0.002538646666666674,-1.5646666666673924e-05
0.002489,0.0025014333333333405,-1.2433333333340593e-05
0.002549,0.0025475266666666716,1.4733333333284866e-06
0.002511,0.0025436933333333367,-3.26933333333365e-05
0.002573,0.0026020533333333397,-2.9053333333339468e-05
0.002533,0.002578899999999999,-4.589999999999889e-05
0.002596,0.002584720000000004,1.1279999999995894e-05
0.002554,0.00255009,3.909999999999764e-06
0.002618,0.0026244233333333313,-6.423333333331182e-06
0.002574,0.0025969366666666613,-2.2936666666661422e-05
0.002639,0.0026232300000000033,1.576999999999655e-05
0.002594,0.002610393333333332,-1.6393333333332254e-05
0.002658,0.002648786666666669,9.213333333331093e-06
0.002613,0.0026247799999999997,-1.1779999999999863e-05
0.002675,0.002680130000000001,-5.130000000001193e-06
0.002632,0.0026562833333333355,-2.4283333333335703e-05
0.002691,0.0026914500000000023,-4.500000000025317e-07
0.002649,0.0026657299999999985,-1.6729999999998656e-05
0.002704,0.0026997500000000047,4.249999999995143e-06
0.002665,0.0026679866666666704,-2.9866666666706135e-06
0.002715,0.0027072333333333335,7.766666666666512e-06
0.00268,0.0026774066666666587,2.593333333341351e-06
0.002725,0.0027188733333333407,6.126666666659338e-06
0.002693,0.002690640000000004,2.359999999995959e-06
0.002734,0.0027408500000000017,-6.85000000000182e-06
0.002704,0.002742759999999991,-3.875999999999099e-05
0.002743,0.0027398799999999958,3.120000000004456e-06
0.002714,0.002722096666666664,-8.096666666664119e-06
0.002751,0.0027486200000000085,2.3799999999915035e-06
0.002724,0.002731733333333328,-7.733333333328173e-06
0.002761,0.0027589866666666582,2.0133333333417595e-06
0.002733,0.002765263333333321,-3.226333333332084e-05
0.002771,0.0027759266666666674,-4.926666666667332e-06
0.002742,0.0027666833333333217,-2.468333333332162e-05
0.002781,0.0027762899999999972,4.7100000000028196e-06
0.002751,0.00276989333333334,-1.8893333333339958e-05
0.002791,0.0027901000000000046,8.999999999955224e-07
0.002761,0.002789380000000008,-2.8380000000007965e-05
0.0028,0.0027977833333333304,2.2166666666695485e-06
0.00277,0.002778406666666661,-8.406666666660977e-06
0.002807,0.0028003033333333428,6.696666666657254e-06
0.002779,0.002781676666666674,-2.6766666666741892e-06
0.002813,0.002808113333333341,4.886666666658896e-06
0.002787,0.0027889866666666705,-1.9866666666704808e-06
0.002819,0.0028165900000000025,2.409999999997397e-06
0.002795,0.002794516666666672,4.833333333282945e-07
0.002823,0.002813210000000009,9.789999999990865e-06
0.002801,0.0027983366666666605,2.663333333339634e-06
0.002826,0.002820323333333344,5.676666666655939e-06
0.002807,0.0028124199999999934,-5.419999999993399e-06
0.002828,0.0028223833333333457,5.616666666654127e-06
0.002811,0.002810663333333326,3.3666666667420825e-07
0.002828,0.0028272366666666836,7.633333333162233e-07
0.002813,0.0028119300000000068,1.0699999999932118e-06
0.002828,0.0028269466666666744,1.053333333325343e-06
0.002815,0.002814303333333332,6.966666666677335e-07
0.002826,0.0028231100000000167,2.8899999999832705e-06
0.002815,0.0028113266666666727,3.6733333333271306e-06
0.002823,0.0028200666666666806,2.9333333333193823e-06
0.002813,0.002809053333333338,3.9466666666618765e-06
0.002819,0.0028160833333333414,2.9166666666584525e-06
0.002811,0.0028057833333333376,5.216666666662574e-06
0.002815,0.002810969999999996,4.030000000003822e-06
0.002808,0.0028059066666666697,2.0933333333304424e-06
0.002809,0.002804270000000004,4.729999999995762e-06
0.002804,0.0028000266666666734,3.97333333332665e-06
0.002803,0.002795929999999999,7.070000000000947e-06
0.002799,0.0027952166666666747,3.7833333333251763e-06
0.002795,0.0027924333333333266,2.5666666666735415e-06
0.002793,0.0027940633333333256,-1.0633333333257174e-06
0.002786,0.002777313333333332,8.686666666667987e-06
0.002786,0.0027803866666666686,5.613333333331222e-06
0.002776,0.0027646599999999926,1.1340000000007247e-05
0.002778,0.002771803333333334,6.196666666666295e-06
0.002764,0.002755383333333329,8.616666666671005e-06
0.002769,0.0027586199999999894,1.038000000001078e-05
0.002752,0.002742530000000004,9.469999999996235e-06
0.002759,0.002742343333333329,1.6656666666670962e-05
0.002738,0.0027395633333333297,-1.5633333333296869e-06
0.002748,0.002749216666666662,-1.2166666666620432e-06
0.002723,0.0027266866666666736,-3.686666666673395e-06
0.002735,0.0027432899999999916,-8.289999999991533e-06
0.002708,0.002717016666666671,-9.016666666671232e-06
0.002722,0.00274461666666667,-2.2616666666669828e-05
0.002691,0.0026929033333333383,-1.9033333333385097e-06
0.002709,0.002726706666666661,-1.7706666666660823e-05
0.002673,0.0026797566666666734,-6.756666666673378e-06
0.002694,0.002703496666666659,-9.49666666665884e-06
0.002654,0.002642020000000001,1.197999999999911e-05
0.002678,0.0026480633333333253,2.9936666666674494e-05
0.002634,0.002623329999999996,1.0670000000003853e-05
0.002662,0.0026476333333333283,1.4366666666671551e-05
0.002613,0.002569506666666672,4.349333333332787e-05
0.002644,0.0026077733333333356,3.622666666666446e-05
0.002591,0.002562380000000005,2.861999999999483e-05
0.002626,0.00260046666666667,2.5533333333330015e-05
0.002569,0.0025643533333333363,4.646666666663791e-06
0.002607,0.0026232066666666658,-1.6206666666665828e-05
0.002545,0.002517166666666673,2.7833333333326764e-05
0.002588,0.0025601200000000034,2.7879999999996623e-05
0.002522,0.002551190000000005,-2.919000000000489e-05
0.002568,0.002600940000000001,-3.294000000000083e-05
0.002497,0.002498433333333334,-1.4333333333339283e-06
0.002548,0.0025462433333333333,1.7566666666666425e-06
0.002473,0.0025538966666666676,-8.089666666666762e-05
0.002527,0.002611646666666665,-8.464666666666487e-05
0.002447,0.0025234600000000012,-7.646000000000128e-05
0.002506,0.002589306666666669,-8.330666666666892e-05
0.002421,0.002410616666666666,1.0383333333334119e-05
0.002484,0.0024820533333333307,1.9466666666694173e-06
0.002395,0.002447576666666665,-5.257666666666494e-05
0.002462,0.0025068733333333385,-4.4873333333338324e-05
0.002369,0.0024495900000000037,-8.059000000000364e-05
0.00244,0.0024955533333333338,-5.555333333333388e-05
0.002344,0.002546506666666664,-0.00020250666666666401
0.002418,0.002560846666666664,-0.000142846666666664
0.002318,0.002305236666666667,1.2763333333332995e-05
0.002396,0.002376953333333331,1.904666666666891e-05
0.002292,0.0023534599999999995,-6.145999999999929e-05
0.002374,0.0024135000000000003,-3.950000000000047e-05
0.002266,0.002354043333333336,-8.804333333333608e-05
0.002352,0.0024007633333333342,-4.8763333333334304e-05
0.00224,0.002282713333333332,-4.271333333333207e-05
0.002329,0.0023136966666666677,1.5303333333332222e-05
0.002215,0.002352286666666669,-0.00013728666666666884
0.002307,0.0023789166666666685,-7.191666666666848e-05
0.00219,0.0021439633333333367,4.603666666666345e-05
0.002285,0.0021781033333333312,0.0001068966666666689
0.002164,0.0021372766666666707,2.6723333333329453e-05
0.002262,0.0021696666666666618,9.233333333333836e-05
0.00214,0.0020982799999999992,4.172000000000073e-05
0.002241,0.00214034666666667,0.00010065333333333015
0.002115,0.0020531733333333355,6.182666666666465e-05
0.002218,0.0020908733333333328,0.00012712666666666716
