F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
6.70664331952593e-06,-6.4717973890145785e-06,-6.606468956356048e-06,-1.0503580488561205e-05,-1.5313369557545316e-05,-1.3996472808911656e-05,-1.1298699300070079e-06,-2.2108777827469915e-06,-2.881619780077487e-06,-1.5452630763475376e-06,1.6287380786386137e-06,-4.001416909700485e-05,0.00027276010640174444
6.453612242256045e-06,-6.334902181531542e-06,-6.9539933771753916e-06,-1.0065674711257094e-05,-1.4855618470614614e-05,-1.23393167983536e-05,-1.1393322863115305e-06,-2.689261430022242e-06,-2.370844192116075e-06,-1.6454018562628819e-06,1.7026758466538358e-06,-3.863955775056645e-05,0.00028066294723197405
6.494972034303831e-06,-6.573206702411521e-06,-6.807614830545916e-06,-9.867632077159954e-06,-1.4819540441134864e-05,-1.2712004437873434e-05,-1.1221808590701154e-06,-2.8048004933382145e-06,-2.4727532316700854e-06,-1.4797264168799892e-06,1.9949908838707715e-06,-3.681081713376033e-05,0.0002865356459723414
6.346371726553254e-06,-6.537540337468359e-06,-6.690544996747659e-06,-9.83187460579157e-06,-1.414837048523174e-05,-1.2104810705745552e-05,-1.4533290628492718e-06,-3.025310085406646e-06,-2.486557438082842e-06,-1.6981532712583572e-06,2.045433532367831e-06,-3.479540316824042e-05,0.0002926820878312363
6.006506475621541e-06,-6.218447903894262e-06,-6.714044887940106e-06,-8.37184689279384e-06,-1.2179688507397242e-05,-1.2356024050315936e-05,-1.4346705481641208e-06,-4.830754095418967e-06,-2.253118928318609e-06,-2.222765312149838e-06,1.7675507722337972e-06,-3.8132917531182346e-05,0.00030403555367638504
5.892810457471456e-06,-5.936193629570408e-06,-7.204087410864985e-06,-8.434615985230528e-06,-1.1323139563286019e-05,-1.245767868932986e-05,-1.421438731050631e-06,-5.3214149307997805e-06,-1.8528898788065333e-06,-2.245345226656714e-06,1.7759476541869017e-06,-3.6617307798128435e-05,0.0003114973526653988
6.247353209917206e-06,-4.9996159691448555e-06,-7.51976333227437e-06,-8.01935236066902e-06,-1.0816043345110061e-05,-1.3130967849027486e-05,-1.4207773733592074e-06,-6.742549924314943e-06,-1.2189854160953087e-06,-2.2793626591292525e-06,1.7882488965844866e-06,-3.9108455672280194e-05,0.0003208756040615721
5.802950852792012e-06,-4.9223678306135645e-06,-7.932624940140269e-06,-6.636418126729494e-06,-8.465155519298676e-06,-1.5186061871173549e-05,-1.282562387879751e-06,-7.710338946905034e-06,-1.229316182226281e-06,-2.4230633418754137e-06,1.4933893491433889e-06,-4.234364470591093e-05,0.0003328105459174831
6.457078866699409e-06,-3.866496116022618e-06,-8.860591739684077e-06,-6.12782816982558e-06,-7.926230196165039e-06,-1.642507074459471e-05,-1.0264293270419821e-06,-7.840612543804062e-06,-1.145578418701981e-06,-2.1107023027179757e-06,1.6923794939629468e-06,-4.3334864626703204e-05,0.0003400002780912631
6.836590146162587e-06,-3.2556554920660977e-06,-9.427828798043113e-06,-6.9182360886061916e-06,-8.190304494630047e-06,-1.744121496796379e-05,-8.698801879389363e-07,-8.204543874339983e-06,-1.1962282142900973e-06,-1.3235205271879968e-06,1.8716427736116432e-06,-4.1632209798647493e-05,0.00035038672179059973
7.166014687185401e-06,-3.0002038426282327e-06,-9.257259535999447e-06,-6.602288430545353e-06,-8.36289360878912e-06,-1.7465198845232607e-05,-8.652387105840016e-07,-7.640758060819857e-06,-1.588057647370237e-06,-1.2698473563656706e-06,1.9914524236308462e-06,-4.023347277505298e-05,0.0003570597506359024
7.1627826459262855e-06,-2.5620006927739376e-06,-9.788517641620975e-06,-7.0443459617052394e-06,-8.403417958632074e-06,-2.0966489444282072e-05,-6.410190087315844e-07,-7.331329872809786e-06,-1.2569850141330982e-06,-5.377603270850817e-07,1.854358310409145e-06,-4.03722354432666e-05,0.00036768229267537215
7.865715638576995e-06,-2.191866943755587e-06,-9.668890973192458e-06,-6.94997506895703e-06,-8.335261140839136e-06,-2.2504591298900637e-05,-5.75963354158604e-07,-6.7838208031863756e-06,-1.577697919432124e-06,-1.1703798996709734e-07,1.8748636923136491e-06,-4.050506124520488e-05,0.00037431491967336816
7.83084666088935e-06,-2.2141621756818887e-06,-9.46184518359916e-06,-6.983755633220164e-06,-8.05015837083822e-06,-2.2718707612678222e-05,-4.568565305446809e-07,-6.335840084558745e-06,-1.4939079617814937e-06,-1.0777391525095807e-07,2.19764482268942e-06,-3.952685184250689e-05,0.0003833133667604122
7.719606085476913e-06,-2.6293865452360774e-06,-9.319993191207525e-06,-7.020032723679549e-06,-7.73482232885663e-06,-2.1948649620500846e-05,-3.9150863667439193e-07,-5.76592487986263e-06,-1.7934891166697055e-06,-2.2996476469859251e-07,2.293099402559103e-06,-3.632291713219944e-05,0.00038914931571821376
7.415278266397746e-06,-2.1791750143466135e-06,-9.197012471304353e-06,-6.9702160262199305e-06,-7.317655763459196e-06,-2.2452841452185373e-05,-3.023501416558617e-07,-5.388453344084651e-06,-1.5959708046020295e-06,-2.1512657481691021e-07,2.40211179478277e-06,-3.624605872165341e-05,0.0003963094691864769
6.882764540298392e-06,-2.076219867494039e-06,-9.037145491349278e-06,-6.628387900902605e-06,-7.563153906580328e-06,-2.234728054861476e-05,-4.5767276488719985e-07,-4.330492266651852e-06,-1.69421839321353e-06,-1.38590155747664e-07,2.4032543398732067e-06,-3.449602604138173e-05,0.00040209516738998305
6.9325781176761555e-06,-1.1377809135023228e-06,-8.54931475461912e-06,-6.396966834558492e-06,-7.148525579383251e-06,-2.6312618904896497e-05,-7.175419338905257e-07,-3.3033227554571067e-06,-9.333245134781444e-07,-1.8820677549717588e-07,2.091703876420896e-06,-3.779007321322137e-05,0.00041494539311774176
7.080768336032967e-06,-3.1264980728755564e-07,-7.764107315734726e-06,-6.023324364418998e-06,-7.103881937838557e-06,-2.6990138202075852e-05,-7.428183175802346e-07,-2.910309409884065e-06,-7.042305879451699e-07,-2.2281256943420836e-07,2.166360474504431e-06,-3.933691669345566e-05,0.00042253939266178686
6.761001204240665e-06,-4.0885596468413543e-07,-7.118178602866858e-06,-5.852880062277945e-06,-6.833024895819716e-06,-2.6700606085121972e-05,-7.927835593128257e-07,-3.3166962657569297e-06,-5.361681717544314e-07,-2.019019941526621e-07,2.2374110225953574e-06,-4.041621802770821e-05,0.00043178756700261835
5.975542418950127e-06,-6.076709104164739e-07,-6.738704446304614e-06,-5.3694739168643605e-06,-6.801981689602431e-06,-2.7223739543068928e-05,-7.351998877283115e-07,-3.437133589302326e-06,-5.194789136436821e-07,-3.454085690522789e-07,2.1031885603406674e-06,-4.02608607450261e-05,0.0004402329201650505
6.016730265774673e-06,-7.975549281242678e-07,-6.523441017226768e-06,-5.137103145769998e-06,-6.350481977511656e-06,-2.674324403402375e-05,-7.483821803340062e-07,-3.1988449094932204e-06,-6.55284994534972e-07,-1.809920569390356e-07,2.3413398952326434e-06,-3.792836653477248e-05,0.00044800095788439105
5.8112797261501985e-06,-6.356664770027424e-07,-6.437642438128797e-06,-4.7214092567293385e-06,-6.240653936348254e-06,-2.6180006454667977e-05,-6.2393276147376e-07,-3.168231476603681e-06,-7.473259830025244e-07,-2.928087214258419e-07,2.5138565533581467e-06,-3.726342297312886e-05,0.0004560446297990103
5.54837247123158e-06,-6.914102072025323e-07,-6.62010968056301e-06,-4.11990042508766e-06,-6.621627832441834e-06,-2.5881117935879875e-05,-6.538175019167748e-07,-3.550549452825394e-06,-6.521087764280082e-07,-1.981560181630388e-07,2.521460106788694e-06,-3.8020100187379265e-05,0.00046694106437320936
5.452845801279344e-06,-2.9357154154409895e-07,-6.9575394365127906e-06,-4.4046792220354904e-06,-8.180858959666425e-06,-2.4037497212169512e-05,-7.21861291993878e-07,-3.49765584043223e-06,-5.919922455350377e-07,-3.559454858474956e-07,2.558305979368675e-06,-4.0293186339482935e-05,0.000476112301394575
5.590132360076407e-06,-4.1857401609206346e-07,-6.272698681986702e-06,-4.277159249815225e-06,-8.722422649392358e-06,-2.488059444635392e-05,-2.7616407075715936e-07,-3.5825779253882156e-06,-1.6774897047513712e-07,-3.1368808331604957e-07,2.7563438215480623e-06,-3.851172360196183e-05,0.0004849955411139152
5.795436998632191e-06,5.091689696393167e-07,-5.9167525052732924e-06,-3.904023556556044e-06,-9.342246378951013e-06,-2.5117008493724818e-05,-3.2108002734099954e-07,-3.419875105640474e-06,-1.1370578301711191e-07,-3.5441258894614377e-07,2.827890397435531e-06,-3.94622866672117e-05,0.0004946042270076198
5.644699659213858e-06,1.2096276766405677e-06,-5.343241113985897e-06,-3.6726229165193946e-06,-9.693918378310887e-06,-2.7487702517838556e-05,-6.451924064697855e-07,-3.488649480712779e-06,3.55117261532714e-07,-6.680533767454745e-07,2.46636140976338e-06,-4.306324539448221e-05,0.0005105788185112403
5.7417878528315265e-06,1.5600496896660233e-06,-5.028697882740173e-06,-3.8139601612788657e-06,-9.446145208159645e-06,-2.779194789771696e-05,-7.223525515027732e-07,-3.468995693822262e-06,1.41084112084532e-07,-8.04357754166776e-07,2.4430917380046357e-06,-4.102437713496163e-05,0.0005159968198250916
5.666460637668803e-06,1.7944922124853114e-06,-4.705204614013368e-06,-3.2914124526331396e-06,-9.304471442221539e-06,-2.905154289662036e-05,-6.470303852710304e-07,-3.7217972152646e-06,3.290514057612844e-07,-5.031974082945414e-07,2.440116956783589e-06,-4.051064371777851e-05,0.0005261738445194025
5.67018955408337e-06,1.7628928612495782e-06,-4.839513246359362e-06,-3.1702935223819424e-06,-8.689242261565995e-06,-2.954528325734797e-05,-5.948298929673717e-07,-3.8034568809145313e-06,1.2409306323981725e-07,-6.510675027221148e-07,2.557482268429384e-06,-3.8153259363497414e-05,0.0005348442871140848
5.596179414953735e-06,1.8510881229322324e-06,-5.092755176168713e-06,-3.2728179633355143e-06,-8.62031549147405e-06,-3.190387907222754e-05,-8.22530648782008e-07,-3.980768997382633e-06,2.6904527847150387e-07,-3.627696232670657e-07,2.6084950572026e-06,-3.8225876416904044e-05,0.0005479822377826443
5.123594017197865e-06,1.4785516243400062e-06,-5.177893370921343e-06,-3.587546747367671e-06,-8.608882313780966e-06,-3.395284623546204e-05,-9.385219762199236e-07,-4.267797985855284e-06,6.22276743632323e-07,-4.782027646077168e-07,2.4814549637778415e-06,-4.0934276049310484e-05,0.00056313875569458
5.23192807276984e-06,1.3295587731191612e-06,-5.210261455995474e-06,-3.69703132923149e-06,-8.082570264354111e-06,-3.358762780333785e-05,-9.112680326091698e-07,-4.262258646254908e-06,7.150884947275836e-07,-3.9945340151180245e-07,2.658078027101572e-06,-3.8998430706096536e-05,0.0005707962472050066
5.229826420208735e-06,1.2814048495282947e-06,-5.169185523456473e-06,-3.552309189922528e-06,-7.823012637199334e-06,-3.344931807030253e-05,-9.721117002077448e-07,-4.4811235680313505e-06,2.0797347003026874e-07,-4.6071796160587216e-07,2.6660383466557343e-06,-3.759933699891861e-05,0.0005796705381632185
5.470354477433352e-06,1.12646040944095e-06,-5.347350746252072e-06,-3.768534620739286e-06,-7.689052187744166e-06,-3.290153219694794e-05,-9.510930636389624e-07,-4.222975378011703e-06,-1.4812477464126158e-07,-7.779200268933196e-07,2.602065323665144e-06,-3.662764114351157e-05,0.000586800676194507
5.779262712753035e-06,2.3419362081093345e-07,-5.829719076005718e-06,-4.164803916751597e-06,-7.4430539946755195e-06,-3.192383084693406e-05,-1.9689771244399643e-06,-4.468485259093184e-06,-1.8068272149628145e-07,-5.622788635251446e-07,2.3219526081129027e-06,-3.716255915985761e-05,0.0005996776476210931
6.004264325764809e-06,2.579723200714756e-07,-6.731587432823627e-06,-5.513890510904694e-06,-6.609559563016887e-06,-3.290326667486356e-05,-1.7971001289419514e-06,-4.059798170443818e-06,-2.3873507624143786e-07,-1.1820239399966793e-06,2.370193223377305e-06,-3.6894195859760996e-05,0.0006110963930877929
6.229463604336368e-06,1.9712003740506657e-07,-7.133605886956682e-06,-5.380462244481398e-06,-6.352379019850254e-06,-3.2424300299313966e-05,-2.1761908402209585e-06,-4.282326946706031e-06,-8.957943477400483e-07,-1.3156616708767242e-06,2.2826297920392414e-06,-3.530347788271916e-05,0.0006183736513051037
6.606320749090276e-06,1.3968318626954498e-07,-7.764846213066282e-06,-5.296414890978593e-06,-5.915999135104504e-06,-3.12931639669837e-05,-2.1814843030390958e-06,-4.281663426179574e-06,-8.859172907637079e-07,-1.1985732462964287e-06,2.3241869802086885e-06,-3.6014591641478205e-05,0.0006263644621316723
7.009365030983322e-06,2.0550025226799357e-07,-8.180625025162812e-06,-5.134204845643412e-06,-6.042578098690111e-06,-3.122332000698768e-05,-3.1813444025458508e-06,-3.872542379760372e-06,-5.93239030849476e-07,-1.1525293578676682e-06,2.454156883925731e-06,-3.416923176884325e-05,0.0006322359250158587
7.247821408311458e-06,-7.121889744272164e-09,-8.167257027345943e-06,-4.8933495573409e-06,-5.682680887558327e-06,-3.061638149183952e-05,-3.218081768588566e-06,-3.5886707017811393e-06,-9.174464012351346e-07,-1.247102518969268e-06,2.405644961719905e-06,-3.297622578698489e-05,0.00064077951726137
7.623722736152238e-06,-4.968661896329692e-07,-8.108556886294492e-06,-4.586774499434992e-06,-5.36140760632738e-06,-3.4409509408366416e-05,-3.923841448358252e-06,-2.945550526933145e-06,-4.3326550884255466e-07,-1.509944387020581e-06,2.342080974509084e-06,-3.392117564761653e-05,0.0006514297539981817
7.964269991200743e-06,-6.246399734305762e-07,-7.808792994125825e-06,-4.786375478521262e-06,-5.026759187861131e-06,-3.347113168748376e-05,-3.762741061305573e-06,-2.8390509226410156e-06,-6.506958666477156e-07,-1.7580125744766913e-06,2.4218214792258325e-06,-3.2692620675924595e-05,0.0006567467278853412
7.904739439007602e-06,-9.130825119892769e-07,-7.909502326228038e-06,-4.302405115608918e-06,-5.383739121846964e-06,-3.57819014364182e-05,-3.606120316121229e-06,-3.7337665806093306e-06,-4.917489879008385e-07,-1.8237836310514348e-06,2.569593759982064e-06,-3.345930584118393e-05,0.0006688130216033028
7.3901757278097395e-06,-8.620293258828575e-07,-7.568475517747827e-06,-3.883838575021378e-06,-6.4138549626171935e-06,-3.977210209094667e-05,-3.7002790988546314e-06,-3.1787446319551584e-06,-3.710283047256584e-07,-1.5486761130536337e-06,2.361370375167077e-06,-3.1732235210194306e-05,0.0006788717166613564
7.4588327625261384e-06,-6.442566124180629e-07,-7.496471067658294e-06,-4.0232633246937204e-06,-6.2873485850431e-06,-3.82688779886338e-05,-3.409847019228493e-06,-3.2364000904300024e-06,-2.478622103894837e-07,-2.048760574780373e-06,2.455528379733362e-06,-3.051466730860308e-05,0.0006851387259062872
7.05747763561809e-06,-1.7098038722696853e-06,-6.7742019142372135e-06,-3.961266850369546e-06,-7.174497219651555e-06,-3.888684449434649e-05,-3.2544604592325514e-06,-5.770450354339116e-06,1.3273195345688008e-07,-1.8662558697474705e-06,1.8024836772019728e-06,-3.0042021526811995e-05,0.0006961524415613952
6.397588570389175e-06,-2.004200106707619e-06,-6.671299585825522e-06,-4.735333646850394e-06,-8.310006586339633e-06,-3.771586585837182e-05,-2.5761455101506375e-06,-7.116491648467872e-06,2.2633843075942951e-07,-2.0543716397056055e-06,1.6312512414282258e-06,-3.0623248130195584e-05,0.0007067604500700334
5.772636647389411e-06,-2.11438933598915e-06,-6.4148061995535844e-06,-4.821258663651081e-06,-9.193519332927641e-06,-3.4902570710209735e-05,-1.7595386577052735e-06,-7.643784855507013e-06,2.9633642780083125e-07,-2.2309993947738718e-06,1.41941356475629e-06,-2.8737644449992306e-05,0.0007140821238936857
5.1370771982872365e-06,-2.6677830128748735e-06,-6.5288862369963334e-06,-5.412408282617924e-06,-9.887879328511274e-06,-3.357242422065949e-05,-8.894525181172009e-07,-8.009900874435699e-06,1.737351772640811e-07,-1.7971711402841855e-06,1.1613072731978085e-06,-3.090866217012752e-05,0.0007252711137358616
5.127011905283723e-06,-2.606043382178834e-06,-6.509540123072568e-06,-5.503426602161911e-06,-9.848676939749694e-06,-3.258507893887974e-05,-8.47586181098677e-07,-6.91946895107189e-06,1.2993039256320374e-07,-1.7295049853155762e-06,1.0214768514495776e-06,-3.1049340168521756e-05,0.0007290822460560711
4.9375842717684784e-06,-2.742718672994949e-06,-6.555759608256535e-06,-5.4531270219100395e-06,-1.0246902927167633e-05,-3.1004884622178403e-05,-8.972469775728177e-07,-6.734658073177542e-06,2.3718031699646554e-07,-1.0150915796112885e-06,8.544736295965888e-07,-3.200977130668379e-05,0.0007366595881711744
4.73592107448566e-06,-2.906431863536285e-06,-6.7025517678079196e-06,-5.668385031951986e-06,-1.0031505109498172e-05,-2.681796707501256e-05,-6.449796071952499e-07,-5.977808218328793e-06,5.563316183781282e-07,-1.2341457583920311e-06,5.723558025437496e-07,-3.312681255337448e-05,0.0007444313107563447
4.635694950480973e-06,-2.9662132364473666e-06,-6.913637003879816e-06,-5.649965615178792e-06,-9.856617557737236e-06,-2.5890911538080946e-05,-6.624128671417875e-07,-5.436707085697735e-06,3.2187693833372995e-07,-1.3245892404639917e-06,7.506303308980878e-07,-3.421879179455188e-05,0.000749636975986123
4.512197572612416e-06,-2.956386458326302e-06,-7.234932282316723e-06,-5.705466866894748e-06,-9.622577135852632e-06,-2.3759894099727274e-05,-7.436805707200133e-07,-3.4724865356377283e-06,3.3490094622675147e-07,-1.7122413510263468e-06,7.83966604347342e-07,-3.180764974645837e-05,0.0007544762488571037
4.203257228360641e-06,-2.9258230119503034e-06,-6.881057434865238e-06,-5.54348676998253e-06,-9.303480032649138e-06,-2.2764824909610794e-05,-4.3483726026042823e-07,-2.535961041505598e-06,1.5437252159277294e-07,-1.9979228667175116e-06,9.987704458035917e-07,-3.089449754042621e-05,0.0007601341562722053
4.384658422090066e-06,-2.840046199660285e-06,-6.609854739082129e-06,-5.601222731525541e-06,-8.71209729984253e-06,-2.210119186822599e-05,-8.908211839129929e-07,-1.669596191355979e-06,-1.2476209304811005e-07,-2.116065236579864e-06,1.3603795724785924e-06,-2.9654121268114058e-05,0.0007645900730834446
4.897000133259599e-06,-2.891684061214012e-06,-6.358376464752117e-06,-5.7596504975507e-06,-8.28251910633192e-06,-2.0839842302163274e-05,-1.2416371401249115e-06,-6.064838144668569e-07,-2.8377957886619017e-09,-1.9449416279684692e-06,1.6540863833632611e-06,-2.8289466651123013e-05,0.0007718050185448539
4.913233649155683e-06,-3.3519322625928476e-06,-6.712705513415326e-06,-6.060630874588255e-06,-7.67622456490198e-06,-2.1111545168767926e-05,-8.344723202940247e-07,-1.2330639788377908e-06,-2.2376486403987095e-07,-2.0096080523491374e-06,1.0965841690226089e-06,-3.306531445008789e-05,0.0007851381098316866
4.905764794502438e-06,-3.372246190928544e-06,-6.371999411215876e-06,-6.1110895499631255e-06,-7.483228376949528e-06,-1.9656411437910837e-05,-8.818203199246792e-07,-1.141357207300901e-06,-3.528579566445676e-07,-2.0268520804046376e-06,1.0996219914297816e-06,-3.279746061610008e-05,0.0007909786019614058
4.870843023998758e-06,-3.305037353036975e-06,-6.1039968462051015e-06,-5.711919455270249e-06,-7.2090595159876395e-06,-1.83352005660131e-05,-9.163855371460252e-07,-1.0034797849986236e-06,-3.1606421611698174e-07,-2.079400518299472e-06,1.2545891426764892e-06,-3.2221927704445214e-05,0.0007961757049308381
4.85666357924568e-06,-3.1846177792604344e-06,-6.265439563617977e-06,-5.754944622613726e-06,-6.738896911324139e-06,-1.644069767794996e-05,-9.215666634252236e-07,-7.715024200000707e-07,-5.14891639351004e-07,-1.8306609898093367e-06,8.346744507428848e-07,-4.7129283700812634e-05,0.0008174064962048303
5.1474937389810355e-06,-3.162167509543054e-06,-6.5440956902497426e-06,-6.20494023011917e-06,-6.7316415149514e-06,-1.237710264441042e-05,-6.227903509303048e-07,-1.7393971463189999e-06,-5.39352404378263e-07,-1.5744069859960436e-06,6.546425181691738e-07,-6.190056942434596e-05,0.0008407796599107496
5.106273670932555e-06,-3.157456312622931e-06,-6.780129933031822e-06,-6.232858410979051e-06,-5.809567870186668e-06,-1.0486220086323202e-05,-7.739680895964185e-07,-1.8436317423913747e-06,-6.674157370131065e-07,-1.3780256778222715e-06,7.579838700596355e-07,-6.989763565066085e-05,0.0008577746509029727
5.0712365885471875e-06,-3.1839605741146233e-06,-7.2185476320877784e-06,-6.834886157578705e-06,-5.580700446103116e-06,-8.363987391203892e-06,-7.045602695324994e-07,-2.2189477062117435e-06,-8.225418057002787e-07,-1.3958774789108807e-06,7.080328996060998e-07,-7.477309169684121e-05,0.0008748498306034635
4.985036212143342e-06,-3.2535697347130287e-06,-7.204040383973827e-06,-7.1796547258122225e-06,-5.287970538793823e-06,-6.941417598665413e-06,-1.1824539024170928e-06,-3.041093777306479e-06,-8.645725233903076e-07,-1.1086819901102252e-06,9.780043342553017e-07,-7.728964024558215e-05,0.0008854387204743656
4.89696438463294e-06,-3.49481711345996e-06,-7.254967558637445e-06,-7.4431261188062585e-06,-4.90139330579424e-06,-6.435970814064605e-06,-1.588702766631593e-06,-2.937535483280247e-06,-6.529365970871449e-07,-1.0357126306119116e-06,1.302081989929008e-06,-7.955796681679513e-05,0.000893892748430604
5.156079095739048e-06,-3.416789919005249e-06,-6.996739414145088e-06,-7.44645907920102e-06,-4.560697046277992e-06,-6.142098847710528e-06,-1.7145419130960819e-06,-1.4965840724540334e-06,-5.12118048392151e-07,-1.2107408042495479e-06,1.4094909545162941e-06,-7.909102486344654e-05,0.0009007642228910645
5.170604989831063e-06,-3.0748980309775872e-06,-6.713721180662716e-06,-7.873334461044229e-06,-4.599039897781712e-06,-6.235067907951653e-06,-1.9881239046146126e-06,-4.3959395070194326e-07,-2.6861106639872284e-07,-1.2393813108858697e-06,1.823625988763206e-06,-7.563683101985782e-05,0.0009068530373522923
5.191074572770615e-06,-3.1171464550320994e-06,-6.482904201839701e-06,-7.456441402480478e-06,-4.506874109440343e-06,-6.519850221594775e-06,-1.5534579585679415e-06,-3.416135146036779e-07,-6.115250027281329e-07,-1.231863482067706e-06,1.8061669875735967e-06,-7.917165492294803e-05,0.0009191380886442937
4.83068063666514e-06,-3.38298901696418e-06,-6.238801013472801e-06,-7.485365810034716e-06,-4.804433949001521e-06,-7.137060191836953e-06,-1.1066411264108082e-06,1.318631316753138e-07,-1.0053491609559192e-06,-1.2798440119972965e-06,1.3370125007125742e-06,-7.604947123537665e-05,0.0009278823981803354
4.669121017297887e-06,-3.556930997496444e-06,-6.278156219781097e-06,-7.496015617577382e-06,-4.682978259671952e-06,-6.443695114557501e-06,-7.565979193950966e-07,-1.6499621543794627e-08,-1.3127231243415804e-06,-1.400684055328809e-06,1.250122957428124e-06,-7.627117635612098e-05,0.0009363082122444187
4.707975891959444e-06,-3.3533364384380376e-06,-5.9778650314219425e-06,-7.20605097460631e-06,-4.764807742275711e-06,-6.9397558841231515e-06,-8.142922432013065e-07,-1.7607415085069507e-08,-1.3276699743315714e-06,-1.300107149996451e-06,1.4625543750895273e-06,-7.242024522583484e-05,0.0009413098734122584
4.249380442119165e-06,-3.4482135693786706e-06,-5.864161159096061e-06,-7.266501195916555e-06,-4.436212719067452e-06,-7.2214099889555025e-06,-8.27040593026571e-07,-3.92641267403859e-07,-1.6698577118434308e-06,-1.0945787288711609e-06,1.2688979484402126e-06,-7.128235263796527e-05,0.0009496600234476211
3.964238773083095e-06,-3.344782073116766e-06,-5.68672043654635e-06,-7.4520249646316175e-06,-4.367843318700434e-06,-6.783700603947743e-06,-7.616407013552167e-07,-8.692198779754931e-07,-1.9952395099215613e-06,-1.1648207696486442e-06,1.1830256188329257e-06,-7.055771315056869e-05,0.0009573317732811644
3.921500075049302e-06,-3.3812410359091715e-06,-5.347760922721418e-06,-7.19403810773223e-06,-4.339448289698219e-06,-6.287923710935221e-06,-5.460246946521057e-07,-9.918701201449032e-07,-2.0657505405521765e-06,-1.1736602475075379e-06,1.2196905175924237e-06,-6.854609398201323e-05,0.0009630046199925563
3.29382813129623e-06,-3.187078586794687e-06,-5.50115595681582e-06,-7.966012024911792e-06,-3.953620536596804e-06,-5.311250128062706e-06,-5.548089407377012e-07,-1.1535862126431439e-06,-2.3005663654025955e-06,-1.290689171671596e-06,9.089888445628954e-07,-6.798395891408071e-05,0.0009722119087951901
3.180343580592305e-06,-2.997409028934596e-06,-4.988385407632922e-06,-7.956889875920455e-06,-3.756642814585074e-06,-5.071233911884058e-06,-6.406201021284858e-07,-9.123371853631791e-07,-2.3355693380234968e-06,-1.2834064250564679e-06,1.1394290644396036e-06,-6.440048038924045e-05,0.0009787618674337352
3.0737962069553855e-06,-3.1416883768079615e-06,-5.128893582135619e-06,-8.53191808776818e-06,-3.869499044330522e-06,-4.907525094327874e-06,-4.543435053000831e-07,-6.883560097616918e-07,-2.080997599538463e-06,-1.4279005522357073e-06,1.0764679793173892e-06,-6.131494110840495e-05,0.0009864577977076604
2.508077694324304e-06,-3.2978351232381434e-06,-5.288519731646117e-06,-8.439313882368527e-06,-4.004138536678711e-06,-4.99007768526429e-06,-5.903088950184011e-07,-6.785215685476463e-07,-2.1036049242383726e-06,-1.619109250303735e-06,1.0776394274462327e-06,-5.854174094516375e-05,0.0009947694523540131
2.5434903698386308e-06,-3.1692010717386346e-06,-5.024474427773425e-06,-7.684836452383593e-06,-3.7185469873589085e-06,-4.268634268054679e-06,-5.825659077561369e-07,-5.434215786702968e-07,-1.7058362479244722e-06,-1.4518133856530982e-06,1.8615078191960424e-06,-5.644871975139716e-05,0.0010012217174896671
1.3676886956894878e-06,-2.9845296148781813e-06,-5.748316096216579e-06,-9.084215379150864e-06,-4.093549478726206e-06,-4.08328725594338e-06,-7.271314424426925e-07,-1.1746149033799785e-06,-1.8240966856335603e-06,-1.5684122273984853e-06,1.7287213896669676e-06,-5.4499113259963035e-05,0.001010946188525031
9.043347274658327e-07,-3.0172197278931185e-06,-5.774273851785179e-06,-8.648791082752103e-06,-3.6769059112346284e-06,-4.911208200570649e-06,-7.64429731394036e-07,-1.6043567315990184e-06,-2.00798531980578e-06,-1.7088257149627285e-06,1.5151318790105363e-06,-5.298939666370992e-05,0.001017182591929223
9.803297630589353e-07,-3.637687267301957e-06,-6.239069103617032e-06,-9.363100256146855e-06,-3.5432653855516087e-06,-4.491805511143845e-06,-5.737932347399246e-07,-1.2330433877526458e-06,-1.8038060987680114e-06,-1.9028667726516567e-06,1.1507299621057354e-06,-5.1316070678792274e-05,0.0010230487802379501
8.078608066888126e-08,-3.756911992799486e-06,-6.707100629013952e-06,-9.284858061690783e-06,-4.089054364655142e-06,-4.1827698513362865e-06,-4.918787496291954e-07,-2.2416599796158233e-06,-3.162314176064036e-06,-2.1066752706164858e-06,2.260822041230153e-07,-4.983509535401141e-05,0.001037666782411292
3.90603807146643e-07,-3.4228709015546894e-06,-6.609613478134192e-06,-8.548509270700111e-06,-4.284862421679626e-06,-4.039523356259261e-06,-4.02978943611316e-07,-2.339507203554402e-06,-2.519052237125188e-06,-1.720038054357865e-06,5.602205877570528e-07,-4.754088520702129e-05,0.0010418656822790914
-8.062052943936244e-09,-3.410977674809725e-06,-6.794748574758302e-06,-9.284972216051288e-06,-4.406851367156224e-06,-4.075468248215085e-06,-2.617332065729723e-07,-2.472506998286636e-06,-2.513876895637332e-06,-2.0600920786052917e-06,4.0587073420195397e-07,-4.5658880654510615e-05,0.0010492309648333267
2.2512642560055666e-07,-3.250944300656682e-06,-6.998979335301886e-06,-8.461457818492232e-06,-4.3400879408738534e-06,-3.8569965782304495e-06,-2.107748818977208e-07,-2.1749292640252085e-06,-2.1086562749040686e-06,-1.8575715538542878e-06,4.912633820107605e-07,-4.406512470529694e-05,0.0010527244651125649
