F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
-7.185185164852718e-07,-2.603556998525431e-05,-4.898165292619805e-06,-1.3924052423152324e-05,-1.1465613809870301e-05,-1.0721739559845892e-05,-2.5862568225551018e-06,-5.1836462135291614e-06,-2.1519988534160527e-06,1.7760032104632245e-08,3.3294173140510724e-06,-1.3514944168760709e-05,-3.110367863400052e-05
-1.0093730981132041e-06,-2.5389471678698185e-05,-5.58516260622111e-06,-1.4402046382956192e-05,-1.1557982354158862e-05,-1.1763905602939608e-05,-2.827542968203912e-06,-4.8408973935952285e-06,-1.89376745906161e-06,-1.0199289999820434e-07,3.562639582801985e-06,-1.3246103862158714e-05,-3.3231400210030955e-05
-1.0975108460790284e-06,-2.5578506169125953e-05,-5.838017620978788e-06,-1.4636609533252944e-05,-1.1672799294705234e-05,-1.2203675942761812e-05,-2.993690326434775e-06,-4.6634361111944274e-06,-2.0024389475156457e-06,-3.352931046325089e-08,3.559874572004789e-06,-1.3240767514024423e-05,-3.497256655546878e-05
-1.2750721424683858e-06,-2.5967123823933366e-05,-5.796427602495729e-06,-1.476384351248038e-05,-1.1625396789786359e-05,-1.2908385758991623e-05,-3.1596572667757918e-06,-4.072632657959697e-06,-1.9987162368052933e-06,4.8308451583737434e-08,3.590394295867831e-06,-1.3164235432967104e-05,-3.6354218456121856e-05
-1.4107588135577196e-06,-2.6073784118517982e-05,-5.947315596186539e-06,-1.4939840237426186e-05,-1.1751606321260695e-05,-1.3262041575544701e-05,-3.2578337317692813e-06,-4.1681296227155294e-06,-2.0642485597617365e-06,-1.8234477091516616e-08,3.5390919237160877e-06,-1.3187737191973741e-05,-3.7331235277911024e-05
-1.366944467513654e-06,-2.58136804012118e-05,-6.1396499962487475e-06,-1.4941925976318613e-05,-1.1927407420549256e-05,-1.350393637437835e-05,-3.5506528725545977e-06,-4.2776757256617475e-06,-1.9782533079280363e-06,-8.159997600047224e-08,3.581655088798228e-06,-1.3245968307823939e-05,-3.826763386260917e-05
-1.4514731716654227e-06,-2.6017611374381552e-05,-6.223459472014313e-06,-1.5143484654360399e-05,-1.206033175216944e-05,-1.3710895294078036e-05,-3.7305939559449107e-06,-4.381303970554934e-06,-2.0289150132042543e-06,-1.1042396123110213e-07,3.4710532332783627e-06,-1.3345160970493205e-05,-3.889773990984754e-05
-1.513197302292772e-06,-2.604526260421132e-05,-6.24078417193664e-06,-1.5171875669222694e-05,-1.2091925005203244e-05,-1.3576765837178482e-05,-3.87226801950647e-06,-4.430479546969153e-06,-2.0650907199961483e-06,-1.6540236183209047e-07,3.398836631104405e-06,-1.3451832786812328e-05,-4.006095953927646e-05
-1.5833434761124547e-06,-2.5946904851712687e-05,-6.2513481456281175e-06,-1.5088872901598414e-05,-1.195339078010327e-05,-1.351692873759777e-05,-3.974692213192991e-06,-4.2891277464297335e-06,-2.151990214208536e-06,-2.7188483573198204e-07,3.3081446903736494e-06,-1.3535439268119027e-05,-4.1324561786604994e-05
-1.6401643836343047e-06,-2.6076590729958008e-05,-6.315907502651448e-06,-1.5166151631812551e-05,-1.2044027113541762e-05,-1.3660449427447004e-05,-4.018258481097503e-06,-4.412214516412917e-06,-2.250504601221889e-06,-3.3246498771034807e-07,3.227873258007977e-06,-1.366468052587958e-05,-4.168013295664053e-05
-1.7097053428168322e-06,-2.600107142292655e-05,-6.364956130412716e-06,-1.5161672876321689e-05,-1.209560212791425e-05,-1.3753803452962465e-05,-4.0530360733458985e-06,-4.482028927864493e-06,-2.3002687764527718e-06,-3.836518625540737e-07,3.205477463675259e-06,-1.3775373918547913e-05,-4.176131348488833e-05
-1.7196558819487213e-06,-2.6018214224214015e-05,-6.37320591143028e-06,-1.5202689273149829e-05,-1.2123461308255935e-05,-1.378636638529126e-05,-4.066524161794865e-06,-4.5085856773692335e-06,-2.342755237155945e-06,-3.9005866394545924e-07,3.183647126077596e-06,-1.3819247645902211e-05,-4.186988968895289e-05
-1.6695865383468028e-06,-2.6315426504663775e-05,-6.3699150521039595e-06,-1.5371117113710415e-05,-1.227601635285283e-05,-1.391456628178648e-05,-4.020774306667763e-06,-4.686006915212392e-06,-2.3135946433549025e-06,-3.3793462238532e-07,3.219456367273211e-06,-1.3789655215949135e-05,-4.0978536420239235e-05
-1.6624090437829935e-06,-2.6448942142280944e-05,-6.439992582776628e-06,-1.54524793370351e-05,-1.2390909046731605e-05,-1.4178914334512698e-05,-4.0120676195683376e-06,-4.797389932199147e-06,-2.3640464242033633e-06,-3.9063392678895454e-07,3.1802886543735707e-06,-1.3802865119859942e-05,-4.063331274463429e-05
-1.666234056123136e-06,-2.6443625595151868e-05,-6.433451651724087e-06,-1.5464142315665196e-05,-1.2397604101823542e-05,-1.4193497547259572e-05,-4.022643535604071e-06,-4.87724416626515e-06,-2.362717199615074e-06,-3.5236273869179827e-07,3.179103969015751e-06,-1.3795151165717186e-05,-4.065743682870886e-05
-1.70340831299615e-06,-2.648064814220394e-05,-6.436253001836246e-06,-1.5468698624846357e-05,-1.2406167839007105e-05,-1.4266988967483797e-05,-4.031001715968724e-06,-4.8513636611995026e-06,-2.366654507793938e-06,-3.457187440956887e-07,3.2151782191249518e-06,-1.3782043319867614e-05,-4.0393238315159474e-05
-1.6915284661559751e-06,-2.666114221927781e-05,-6.247657281821703e-06,-1.544099487545312e-05,-1.2301242800993415e-05,-1.412080722044443e-05,-3.7763054487355694e-06,-4.840156133798941e-06,-2.3905257132658703e-06,-2.7147027235921975e-07,3.167504046336764e-06,-1.3789976927111277e-05,-3.991937028691997e-05
-1.7824964797321566e-06,-2.660843086317866e-05,-6.256688919006784e-06,-1.543173974020121e-05,-1.2281355937792218e-05,-1.4126082869092115e-05,-3.774289479694179e-06,-4.818242274169254e-06,-2.3873793325133102e-06,-2.4322289230312666e-07,3.173320207049926e-06,-1.378763676426739e-05,-3.970609492176662e-05
-1.738280065068666e-06,-2.6725919216532887e-05,-6.2568358274513995e-06,-1.5416464797982247e-05,-1.2285930975783435e-05,-1.4126900543837768e-05,-3.720292260109162e-06,-4.856193311847459e-06,-2.4602540304924733e-06,-2.3660666667079154e-07,3.1990336784377278e-06,-1.3786043159677173e-05,-3.953298642298459e-05
-1.6690974636448903e-06,-2.6834585548636346e-05,-6.255088531675608e-06,-1.5304589456830922e-05,-1.2209918166431165e-05,-1.392409348305749e-05,-3.6716558955507808e-06,-4.8762350685204125e-06,-2.536811965813713e-06,-1.8993272412137523e-07,3.182341125210046e-06,-1.382917181758769e-05,-3.9064834603339724e-05
-1.733802584451116e-06,-2.6704494436216234e-05,-6.3283521320534595e-06,-1.5314660858106068e-05,-1.2215463959682851e-05,-1.4040182399941091e-05,-3.509054273939446e-06,-4.92407813709484e-06,-2.5379439914042087e-06,-2.1787729815694865e-07,3.2312740686773564e-06,-1.3841633222181984e-05,-3.8504071042116216e-05
-1.5600982231062348e-06,-2.6354489944270737e-05,-6.316304209240607e-06,-1.5331217223888633e-05,-1.2269590016031638e-05,-1.3035709157806737e-05,-3.3599867811189245e-06,-5.586379006004669e-06,-2.472348028479965e-06,-3.184432039393031e-07,3.1392675017086577e-06,-1.403847037904139e-05,-3.676990492878026e-05
-1.5017163274789707e-06,-2.648767550068561e-05,-6.113218656253612e-06,-1.4980112735354049e-05,-1.2296196140247756e-05,-1.2816163788329232e-05,-3.3616500837074587e-06,-5.588354769748898e-06,-2.4992562057811115e-06,-3.7636986536595536e-07,3.102292701957326e-06,-1.412613227478242e-05,-3.620911995422286e-05
-1.2804997106039498e-06,-2.6777146394858853e-05,-5.699476200429483e-06,-1.449620513053103e-05,-1.2097044602008642e-05,-1.2375768497292013e-05,-3.0269298695713763e-06,-5.698620501113134e-06,-2.904384224294973e-06,-3.579487437454593e-07,3.0040810936979358e-06,-1.4328755608483295e-05,-3.488830854409912e-05
-1.0377580941712644e-06,-2.687103677068788e-05,-5.390443090275113e-06,-1.4550611599965625e-05,-1.2236123734466915e-05,-1.1735164872117476e-05,-3.2799820020624446e-06,-5.863266927837407e-06,-3.1157343184648096e-06,-2.7966048509870244e-07,2.790378876059292e-06,-1.4486890391369204e-05,-3.325071352287622e-05
-9.423570622964268e-07,-2.696715227154057e-05,-5.315939496141492e-06,-1.4428852373838803e-05,-1.2377272330398265e-05,-1.209176599453834e-05,-3.376644856562589e-06,-5.776317146385324e-06,-3.168038387728113e-06,-3.256875787816411e-07,2.8233185697637277e-06,-1.4497949616630248e-05,-3.22523483882556e-05
-5.987726081920112e-07,-2.6286517340545784e-05,-4.12274920029615e-06,-1.4112671753335076e-05,-1.3201544508872654e-05,-1.1098480854274267e-05,-3.2105197341085907e-06,-7.4054081665259884e-06,-3.6019731572321844e-06,-4.3569104364403645e-07,2.3251493072531805e-06,-1.5007737581504117e-05,-2.7960090292055523e-05
-5.407033444468069e-07,-2.5894228661123578e-05,-4.121470153820441e-06,-1.4147500698969795e-05,-1.3406644306009631e-05,-9.746805107620811e-06,-2.9477233151750285e-06,-8.722515905743187e-06,-3.778170276488828e-06,-6.225285727251979e-07,2.0985445163700323e-06,-1.5327639739109127e-05,-2.5726288035137924e-05
-5.601331814850593e-07,-2.5887787642265782e-05,-4.270585789794844e-06,-1.4287996285273633e-05,-1.3730266452529954e-05,-9.948677678201658e-06,-3.0659226742448963e-06,-9.091768199491354e-06,-3.865648672861357e-06,-6.219480958442202e-07,2.119242977784258e-06,-1.5359435488629763e-05,-2.3239413083829518e-05
-1.6228048872022043e-07,-2.4847247344310738e-05,-4.082802492329765e-06,-1.4568609698007832e-05,-1.4510158609569965e-05,-8.938363208582307e-06,-3.1145884729301285e-06,-1.0428607444124066e-05,-3.904479945370531e-06,-6.177043075822518e-07,1.8928519403806554e-06,-1.576472611082548e-05,-1.91869574180286e-05
-5.5427535570956136e-08,-2.478393079117234e-05,-4.342636166546243e-06,-1.480928208433914e-05,-1.4765769241852876e-05,-8.890068268494012e-06,-3.0805908516772127e-06,-1.0833594156243073e-05,-3.844842583876641e-06,-6.858256743781543e-07,2.0777380716128535e-06,-1.581017926848269e-05,-1.7552598382313772e-05
2.719372929517382e-08,-2.4335299810560587e-05,-4.640427725988714e-06,-1.4756386112037893e-05,-1.519370973442823e-05,-8.45712430625689e-06,-3.1081909257350223e-06,-1.1339513654434453e-05,-3.5500723528101313e-06,-8.768047142050052e-07,2.4484489174446385e-06,-1.5952477519569353e-05,-1.2845976057380844e-05
3.54562908670561e-08,-2.477589425644504e-05,-4.437814930609608e-06,-1.4543767944271668e-05,-1.6001258252050663e-05,-7.681363681622774e-06,-2.4827761320357685e-06,-1.3851706115690567e-05,-3.130343130929623e-06,-9.197404683555507e-07,2.3407370715326323e-06,-1.593427850027455e-05,-9.277590216780847e-06
7.093808741874038e-08,-2.4548414791890786e-05,-4.351577239885223e-06,-1.4550937247534961e-05,-1.6529471306698496e-05,-7.444434891344963e-06,-2.4725753669931445e-06,-1.3868517368621418e-05,-3.1369674986641838e-06,-9.311763663534301e-07,2.310430558840462e-06,-1.594695908798219e-05,-6.764011080290812e-06
1.7945177642358272e-07,-2.4248792260288683e-05,-4.377851771522885e-06,-1.446804354030385e-05,-1.669809984371799e-05,-7.05551568018882e-06,-2.2972727176797715e-06,-1.3080693346185536e-05,-3.2641486047559396e-06,-9.616775675177975e-07,2.2932572426564453e-06,-1.5760944149707968e-05,-4.1033431372111995e-06
1.9489885558467186e-07,-2.4335470519081613e-05,-4.499292469047012e-06,-1.5227055232179544e-05,-1.7343038886756272e-05,-6.946015396189921e-06,-2.1852773552827173e-06,-1.1831061219807177e-05,-3.2229178644853373e-06,-1.1591647022170794e-06,2.2523296530656797e-06,-1.5892267958638872e-05,7.406594950348231e-07
1.6323760665294368e-07,-2.4823222413500367e-05,-4.757978382556383e-06,-1.5400341042326522e-05,-1.836431163359013e-05,-6.5805597252868905e-06,-2.2521335538378203e-06,-1.1512679443936915e-05,-3.410543882553697e-06,-1.1876514730280174e-06,2.33162442170829e-06,-1.5821718766965275e-05,5.8026046892201935e-06
2.7953695100001644e-07,-2.454929927455565e-05,-4.617981528890424e-06,-1.532341303044873e-05,-1.851048007545754e-05,-6.3950380250696676e-06,-2.0939462595132716e-06,-1.153022988069191e-05,-3.442632483455579e-06,-1.1599400671654802e-06,2.264140992359909e-06,-1.5802740252029456e-05,9.238349333916661e-06
8.384991144466036e-08,-2.3993337228375174e-05,-4.649626001479054e-06,-1.56368253285243e-05,-1.9666773156282443e-05,-5.910551487660205e-06,-2.352811042064452e-06,-1.094992151518286e-05,-4.2820886424881994e-06,-1.0110410024354408e-06,1.9992577954687162e-06,-1.5822257278642765e-05,1.706511804288837e-05
-4.941000550430767e-08,-2.3910618520105416e-05,-4.791532712010042e-06,-1.5589708078123732e-05,-2.1050398993109348e-05,-6.197340334362316e-06,-3.3024373602448865e-06,-6.828186105111548e-06,-5.692171750787507e-06,-1.2566696182488632e-06,1.456463573022667e-06,-1.6125400213895768e-05,2.2977069851814004e-05
-4.5303128864880663e-07,-2.3606974585961592e-05,-4.769276718246538e-06,-1.5765085360417342e-05,-2.178571299629706e-05,-5.877252712088172e-06,-3.231583035459543e-06,-8.830360957901584e-06,-6.102347711385367e-06,-1.3943322384618784e-06,1.2602878324477324e-06,-1.597272847396799e-05,2.812805797972126e-05
-5.408063133206681e-07,-2.2576869113760956e-05,-4.805359003364181e-06,-1.571882040426985e-05,-2.2007532675730535e-05,-5.614329998945899e-06,-3.1334513323859114e-06,-9.251886035331305e-06,-6.1377846306580085e-06,-1.6566737572694526e-06,1.1754124636999215e-06,-1.6011962391369142e-05,3.477972292603853e-05
-8.23404254132859e-07,-2.2069289592115924e-05,-4.722225947228376e-06,-1.5588639503749994e-05,-2.148032832839574e-05,-5.413310776661635e-06,-3.144547752306472e-06,-1.048859905592087e-05,-5.548551570850259e-06,-1.726142579083411e-06,1.1752436410105341e-06,-1.5528934768881553e-05,4.119505688831685e-05
-1.3482813881167632e-06,-2.0937925625046317e-05,-4.65085722967453e-06,-1.5411591849398892e-05,-2.162175587876831e-05,-5.3904787846934206e-06,-2.9625449947165174e-06,-1.2059908342598862e-05,-6.252939405437122e-06,-1.8698000210571843e-06,1.0293706984982047e-06,-1.5980533585912043e-05,4.836357280692212e-05
-1.5654189104061278e-06,-2.139109356580272e-05,-4.595107381916508e-06,-1.5515441013652402e-05,-2.2165361855467023e-05,-5.67175277895943e-06,-2.875057012431695e-06,-1.215966056929744e-05,-6.501962462007982e-06,-2.0312226261011076e-06,6.86754294854728e-07,-1.602333538196583e-05,5.0218318996486255e-05
-1.8661318088668508e-06,-2.1188593364020215e-05,-4.563549369146385e-06,-1.5404051887213358e-05,-2.188596111651619e-05,-6.265177591551016e-06,-2.6816040090110118e-06,-1.154206432708543e-05,-6.170924050566799e-06,-2.0013471604408707e-06,9.64205272408401e-07,-1.5912996295938445e-05,5.412452210794674e-05
-2.0757561334353064e-06,-2.1188453968956506e-05,-4.490153448912702e-06,-1.542326475488419e-05,-2.0987251752570932e-05,-7.3217227469373e-06,-2.7865577457222964e-06,-1.1031371913838862e-05,-6.23951056296256e-06,-2.194770136549225e-06,1.2433751452797978e-06,-1.6020398404441283e-05,5.98654961572656e-05
-1.97958022722103e-06,-2.0201111581441754e-05,-4.702630327461641e-06,-1.4915099933143885e-05,-2.0358779327005135e-05,-8.164994399049132e-06,-2.9569175522692592e-06,-1.031194421855542e-05,-5.6343162940736525e-06,-2.2103495227186042e-06,1.2437470326868279e-06,-1.73453452739929e-05,6.547698135758094e-05
-2.2279449474243016e-06,-1.9739785321387735e-05,-4.508175940251162e-06,-1.451909516914276e-05,-1.9621718802891873e-05,-9.021609359686005e-06,-2.9781791349621935e-06,-9.759216526035883e-06,-5.390849979180735e-06,-2.116669849483318e-06,1.2896732054079167e-06,-1.719445820226104e-05,6.843102309396829e-05
-1.2789547173568612e-06,-1.5014013845152518e-05,-3.9235790529389486e-06,-1.116550749066314e-05,-1.8396501620443677e-05,-1.5395738788866615e-05,-2.454244743523709e-06,-1.4068080522796298e-05,-4.708268446289756e-06,-3.6539846472536703e-06,1.012595370672086e-06,-3.112027887993255e-05,9.504621711788236e-05
-1.4431370299973345e-06,-1.5071910096121686e-05,-3.895469840204581e-06,-1.1277525631883097e-05,-1.888274967691615e-05,-1.6577511553893172e-05,-2.5630871727235285e-06,-1.512383713815852e-05,-4.4573448946516725e-06,-4.10638987956498e-06,1.0303336922613115e-06,-3.226779394888406e-05,9.705941623740913e-05
-1.5835223928670666e-06,-1.396069644165613e-05,-3.8456747229919746e-06,-1.0810397060447138e-05,-1.8075497591672753e-05,-1.6994423015554328e-05,-2.6697928493432165e-06,-1.376116788503e-05,-4.35806116589416e-06,-4.346950273870533e-06,9.499034835525711e-07,-3.354769654913256e-05,0.00010437030286491515
-1.3901319970074653e-06,-1.091460054568625e-05,-3.7672183295510983e-06,-9.616588883242216e-06,-1.9797556078101633e-05,-1.971924368264152e-05,-2.6561001980275887e-06,-1.751684127565544e-05,-4.200636800222609e-06,-5.382277164398238e-06,2.1985209442849025e-07,-4.006637439167383e-05,0.0001225973769851221
-8.844034128345221e-07,-8.86212112372731e-06,-3.204593490332394e-06,-9.138930633320777e-06,-2.2259646141127177e-05,-2.0582655414864532e-05,-2.922351696454928e-06,-1.961522122895358e-05,-4.55545423291067e-06,-6.180740830788087e-06,-2.88293179273268e-07,-4.247377747458935e-05,0.00013263118192585093
-4.5097431271531693e-07,-8.707564365396687e-06,-3.1086913955155057e-06,-9.132808516797144e-06,-2.3413556550998092e-05,-1.9004609440126867e-05,-2.8504269453156545e-06,-1.93019617377254e-05,-5.3791812098005165e-06,-6.056367312486549e-06,-3.7747988274588367e-07,-4.1929356006241174e-05,0.00014300597074253793
-1.0994300498346477e-06,-8.031094898365616e-06,-2.9611060591973616e-06,-9.408715184280076e-06,-2.540687008148726e-05,-2.02613097309878e-05,-2.705386728553361e-06,-2.0827574204114987e-05,-7.4525748866348675e-06,-6.885887377731575e-06,-3.738496434689952e-07,-4.25077915376696e-05,0.00015661125011567163
-1.032570901775231e-06,-8.362853720482356e-06,-2.8298733026820467e-06,-9.630681314384354e-06,-2.6705813935416197e-05,-2.2883116901687926e-05,-2.578713071457936e-06,-2.1000575017278617e-05,-7.676373366111656e-06,-7.36985498687322e-06,-9.638355435305764e-07,-4.253769532091108e-05,0.00016016161711593656
-6.881683769242687e-07,-8.246876221049392e-06,-2.769614064937523e-06,-9.659101833638754e-06,-2.70889388341236e-05,-2.3946990745384866e-05,-2.508185810447666e-06,-1.9987012391749973e-05,-7.904282932941806e-06,-7.087071636564696e-06,-7.321412288887416e-07,-4.237164865200584e-05,0.00016715302579533613
-7.550929656421985e-07,-8.219276570995073e-06,-2.7252500610101695e-06,-9.878374752434486e-06,-2.782871081457824e-05,-2.452748254226695e-05,-2.6561967038986847e-06,-1.843637420747287e-05,-8.427968631605317e-06,-6.587337399021298e-06,-9.030728930420421e-07,-4.2618920818990045e-05,0.00017328371809429972
-6.799800721863286e-07,-8.021053429023597e-06,-2.7999141641503282e-06,-9.482526277423227e-06,-2.874195556399719e-05,-2.4670781724771015e-05,-2.560622455555217e-06,-1.6099184174184736e-05,-8.505933857696216e-06,-6.034732897060043e-06,-8.438899388232289e-07,-4.2660524954634465e-05,0.0001819974259095149
-4.0763510334158386e-07,-7.667788975666883e-06,-3.2911716191873523e-06,-1.2961282477546535e-05,-2.9124854791071568e-05,-2.612941191267648e-05,-2.6262880316771237e-06,-1.1905155586792431e-05,-8.660477896011238e-06,-4.4162696031827596e-06,-3.1394282057367404e-08,-4.436550517414209e-05,0.0001941835618533602
-2.6787983822688993e-07,-7.851041329849451e-06,-3.5232746714707605e-06,-1.467218150782908e-05,-2.9068916050455184e-05,-2.757668704501554e-05,-2.8554795269919066e-06,-9.888457795935028e-06,-8.985031557761885e-06,-4.142696242755731e-06,-3.952314930055449e-08,-4.524256689309488e-05,0.0001997300620086942
-8.012848926787666e-07,-9.542432086099516e-06,-4.492025387189438e-06,-1.4268025931105704e-05,-2.8514168366735188e-05,-2.6973398738933413e-05,-3.191687487479625e-06,-8.050819328224702e-06,-8.195869010712352e-06,-3.7017586516581928e-06,2.341040618635173e-07,-4.887101858688289e-05,0.0002105447108058368
-1.9026051677890836e-06,-1.102499614088845e-05,-5.403224429491482e-06,-1.5512178816922647e-05,-2.636635133862174e-05,-2.8596750561007614e-05,-3.6799127383205714e-06,-6.35218777660402e-06,-7.30260618049575e-06,-2.581090301930512e-06,4.1548324082024046e-07,-5.2083661375238595e-05,0.00022124307465315956
-2.727162106009198e-06,-1.1337240174045396e-05,-5.15424869707836e-06,-1.5537518170208337e-05,-2.5043564139223153e-05,-2.7016103292319183e-05,-3.756007535927559e-06,-6.387869355506558e-06,-7.208410019526247e-06,-2.3453048406468642e-06,1.1156753063024788e-06,-5.135974285350241e-05,0.0002270671556110297
