F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
7.567613475937459e-07,-8.727330510834023e-06,-1.4912878280946442e-06,-3.827530663611945e-06,-4.8204119714177574e-06,-2.3153327180074776e-06,1.2654842193523383e-08,-6.0923929878840936e-06,-5.370061127915933e-07,2.0252677305284215e-06,2.107604061432738e-06,-1.2633761906220026e-05,4.45596648504464e-05
5.611972779227172e-07,-8.330449877677186e-06,-1.5832214914358381e-06,-3.29011409927413e-06,-4.571689328788101e-06,-2.8194376928180454e-06,-4.396058693284957e-08,-6.653200969551551e-06,-4.043328412159759e-07,1.9666409585137933e-06,2.112529681435466e-06,-1.2765717029618928e-05,3.91219874661079e-05
5.147985852138747e-07,-8.525514012990319e-06,-1.5977770899626163e-06,-3.6677333105481696e-06,-4.26288181215908e-06,-3.217199833018145e-06,-2.216987595293243e-07,-6.071920043451371e-06,-2.091309741936677e-07,2.0137282416426496e-06,2.2021943022566698e-06,-1.2760529013396238e-05,3.3853895186802225e-05
3.472743685005417e-07,-8.520355925937227e-06,-1.5632545741323551e-06,-3.67698349492438e-06,-4.227878684860317e-06,-3.5677660424043865e-06,-3.102572880440986e-07,-6.372477059643256e-06,-4.4218745294891665e-07,1.9518945617516727e-06,2.1397899008931323e-06,-1.2722345798567e-05,2.976477895698327e-05
1.8431204355863304e-07,-8.793274500716632e-06,-1.6126406701474843e-06,-3.592007979726844e-06,-4.185531550841914e-06,-3.843348528561779e-06,-2.3387105373086767e-07,-6.2227246746133985e-06,-4.3487737993622065e-07,2.006341985642104e-06,2.13996936176531e-06,-1.2718023048250595e-05,2.5842574128893123e-05
-7.951824300049633e-08,-8.747635113486262e-06,-1.5185667178918764e-06,-3.2858751811575374e-06,-3.5966625243551175e-06,-4.245521775196166e-06,-2.799796702640537e-07,-5.575085716617483e-06,-7.171016526927858e-07,2.0568721617042794e-06,2.3753243197926803e-06,-1.2345277249003564e-05,1.9992592162168222e-05
-1.0566503945939295e-07,-8.67116634316655e-06,-1.4688511849595653e-06,-3.1903149395310247e-06,-3.292955427101437e-06,-4.1557947091164715e-06,-2.277275718843438e-07,-4.974662889272033e-06,-1.1879049457850237e-06,2.0216085385833034e-06,2.440310773914255e-06,-1.220566196513023e-05,1.6595683836242257e-05
-3.21966480392949e-07,-8.252326450225977e-06,-1.742305800582718e-06,-2.869111359366533e-06,-2.5992500837517393e-06,-4.263552072678015e-06,-1.3200117304774678e-07,-2.7839389535133213e-06,-8.386373881165004e-07,2.2016052742492057e-06,3.047183652566601e-06,-1.1470606500741353e-05,6.651805468934103e-06
-4.636735089753154e-07,-8.486242021597424e-06,-1.833626758483373e-06,-3.059898910874168e-06,-2.7789983160854515e-06,-4.535532918485576e-06,-2.075137445972498e-07,-2.8811031320872526e-06,-1.1549630046799983e-06,2.1722553170762105e-06,2.9809926316824303e-06,-1.1516053657399492e-05,5.207922824506292e-06
-5.706593930279102e-07,-8.027898140871728e-06,-1.9834529844561877e-06,-3.2725859489903493e-06,-2.8553452945468925e-06,-4.9010955869439e-06,-3.8424208536971156e-07,-2.5593762557365912e-06,-9.726696547128367e-07,2.1344101501477196e-06,3.1949713178598963e-06,-1.1209637853982224e-05,1.7311465306315482e-06
-6.126885240534541e-07,-7.965980343222741e-06,-2.1809280589609594e-06,-3.4244613493919246e-06,-3.021557093463051e-06,-5.167329030932252e-06,-5.252922391717275e-07,-2.3944614248036284e-06,-1.0345095123273613e-06,2.163724156988522e-06,3.22751431507229e-06,-1.116191158487031e-05,-5.885545108626576e-07
-7.224869297752647e-07,-7.869486906279093e-06,-2.1346203598693172e-06,-3.5012396456523413e-06,-3.005446492651379e-06,-5.406550531054838e-06,-5.73731236357175e-07,-1.96305025697132e-06,-9.9047999991702e-07,2.236228809357548e-06,3.349236493418508e-06,-1.105762939349212e-05,-2.6905120840891457e-06
-8.195694316923543e-07,-8.054205935446011e-06,-2.2859608770732447e-06,-3.7049025328137778e-06,-3.172820289982507e-06,-5.7566254639996105e-06,-6.899629413007871e-07,-2.043144999668186e-06,-1.0789304672350942e-06,2.1973550007868946e-06,3.2597369964885553e-06,-1.109536755713728e-05,-3.882036700926088e-06
-8.12363818776116e-07,-7.995381786197246e-06,-2.4324602905214637e-06,-3.7831205438074315e-06,-3.2800063445564355e-06,-5.9578688571558585e-06,-9.159436184363113e-07,-2.103366952050354e-06,-1.079738787334788e-06,2.187762430213865e-06,3.2920502038979825e-06,-1.1136413589023926e-05,-5.379583246251397e-06
-8.605631247319033e-07,-8.07165065802451e-06,-2.473538257081484e-06,-3.8847018668626455e-06,-3.3716053668109106e-06,-6.124085960567433e-06,-1.0629750197965055e-06,-2.157726915725631e-06,-1.1038841648692702e-06,2.186290098413809e-06,3.2304025247247073e-06,-1.1168930837932325e-05,-5.806798984068582e-06
-8.562028037869593e-07,-8.075170165555161e-06,-2.504048765950928e-06,-3.9452133463446686e-06,-3.4125826426460546e-06,-6.036978147068462e-06,-1.16285166180811e-06,-2.1849914686990506e-06,-1.1407071950132524e-06,2.147601098287352e-06,3.189193195640474e-06,-1.1237161484273442e-05,-6.563988479447404e-06
-9.527161169628342e-07,-7.966742875853539e-06,-2.558941791250322e-06,-3.946568429495663e-06,-3.4196943053122753e-06,-6.011473041035839e-06,-1.2675807816409564e-06,-2.1578981303787744e-06,-1.2160202763262923e-06,2.0625224490655842e-06,3.0987571595229086e-06,-1.1341417073828274e-05,-7.775328653169911e-06
-9.838861523134835e-07,-8.046136456992724e-06,-2.5825848165589304e-06,-3.9914674075743636e-06,-3.470576760805429e-06,-6.107388033346255e-06,-1.3067730624978305e-06,-2.2181004307700106e-06,-1.270100873255182e-06,2.0354036856301368e-06,3.059450213733268e-06,-1.1408873594159897e-05,-8.01206817775538e-06
-1.0314864697204785e-06,-8.019402221099184e-06,-2.621617515932772e-06,-4.010440429543432e-06,-3.5162458528403297e-06,-6.190688662028804e-06,-1.3461149606445965e-06,-2.2917201492927983e-06,-1.3101669387443608e-06,1.993763701638504e-06,3.031098265971816e-06,-1.1480015412179654e-05,-8.113398555583019e-06
-1.0198231428704194e-06,-8.018910413425553e-06,-2.6166955587873875e-06,-4.006421827777044e-06,-3.5237249736282914e-06,-6.183824189982294e-06,-1.347500389843727e-06,-2.282479423429999e-06,-1.3462361079196088e-06,1.9902425843931807e-06,3.040659377568169e-06,-1.1474681773509258e-05,-8.127039360786886e-06
-9.7291215137109e-07,-8.291451927922772e-06,-2.6012357958360284e-06,-4.0810610016287975e-06,-3.5515615333687534e-06,-6.284008261728025e-06,-1.2986607545247673e-06,-2.3683672784693208e-06,-1.3122150394460689e-06,2.0343922498536094e-06,3.054212699497921e-06,-1.1451588447734392e-05,-7.238644623987739e-06
-1.000063534641406e-06,-8.364754506467438e-06,-2.652495007099876e-06,-4.103328750933777e-06,-3.5937197436287993e-06,-6.4598908930167175e-06,-1.3060258041174963e-06,-2.4573506758087567e-06,-1.3425296623201292e-06,1.986817012654417e-06,3.036858475114023e-06,-1.1455945060344358e-05,-7.087340382722384e-06
-9.829104375893202e-07,-8.330387553196976e-06,-2.624124095473713e-06,-4.082918070848646e-06,-3.5706139571214364e-06,-6.4153342661966605e-06,-1.2902390713439366e-06,-2.363383371257725e-06,-1.3259918189417232e-06,2.0367027585696906e-06,3.055899967893555e-06,-1.1440344887577226e-05,-6.966123730248794e-06
-9.570566483769972e-07,-8.306395258229341e-06,-2.5777189463402487e-06,-4.019259721757378e-06,-3.506612843979662e-06,-6.3778478757818574e-06,-1.2377011026251478e-06,-2.285060620942259e-06,-1.3002531598713719e-06,2.0496138461953443e-06,3.0958946157533294e-06,-1.1373794108108881e-05,-6.5202433759350305e-06
-9.928725784147206e-07,-8.411676074335998e-06,-2.5365649366033063e-06,-4.019454204732732e-06,-3.4622483377012585e-06,-6.363755871647727e-06,-1.1388576421641256e-06,-2.3251627451565855e-06,-1.338230954503843e-06,2.048747204277468e-06,3.045171219240847e-06,-1.1381805843012582e-05,-5.87639110191174e-06
-9.869081744926064e-07,-8.333182071553634e-06,-2.500789661588313e-06,-3.973534019611481e-06,-3.4066596231698433e-06,-6.303179779335174e-06,-1.1285517617656349e-06,-2.2295249596151996e-06,-1.3277879059435893e-06,2.0721495557713877e-06,3.0723661166915168e-06,-1.1377296788424265e-05,-5.510202793629345e-06
-9.509594669056068e-07,-8.35698941649345e-06,-2.483988800208045e-06,-3.8979271530128615e-06,-3.402589071194622e-06,-6.2434502351582304e-06,-1.0348484563375395e-06,-2.204487764262528e-06,-1.3519470340440979e-06,2.0973220452764504e-06,3.10220090599794e-06,-1.1370553826702937e-05,-5.134883593620553e-06
-8.663708440639959e-07,-8.387684746798964e-06,-2.413528551998738e-06,-3.7811742287251305e-06,-3.3093837708881338e-06,-6.020340981619625e-06,-9.615899536033417e-07,-2.2050486520399863e-06,-1.3642895220543265e-06,2.101125008502868e-06,3.1108793217961114e-06,-1.1426621276815042e-05,-4.359073668357873e-06
-8.325240339103708e-07,-8.268402306658523e-06,-2.3772853484753234e-06,-3.7081382347259785e-06,-3.2155665812647765e-06,-5.974068965590562e-06,-7.774818742891895e-07,-2.144255806285005e-06,-1.3423731426578638e-06,2.1069274121467226e-06,3.1918923938619e-06,-1.1389190176373686e-05,-3.5659685357767764e-06
-7.4418842062145e-07,-8.427959821089181e-06,-2.384662518010643e-06,-3.722407439184606e-06,-3.2342378628718373e-06,-5.582001620311194e-06,-8.075326746270197e-07,-2.5427093020240272e-06,-1.3408491482569645e-06,2.039125016795131e-06,3.000405578204861e-06,-1.158914670284464e-05,-9.736036184911718e-07
-7.221473683759716e-07,-8.632189110459076e-06,-2.2801764727566062e-06,-3.4956664427290305e-06,-3.1794691995697038e-06,-5.445856456306247e-06,-7.853976937542892e-07,-2.633052029302491e-06,-1.3643289166804367e-06,2.0431505788390495e-06,2.9826270605034806e-06,-1.1639757797764743e-05,2.6916198168998086e-07
-6.607166805943171e-07,-8.815428663779961e-06,-2.1341381973044465e-06,-3.333316908470465e-06,-3.05496438846695e-06,-5.230987354740565e-06,-5.526639166603582e-07,-2.743965676660055e-06,-1.6217402597741258e-06,2.0374839636045e-06,2.862871309869247e-06,-1.1834180486024723e-05,2.468645392335727e-06
-4.921659989836084e-07,-8.815615828414426e-06,-2.012501175836729e-06,-3.2895565254352974e-06,-2.9821219755306657e-06,-4.94272660998066e-06,-5.865740043378701e-07,-2.8365992746023474e-06,-1.6903696477627776e-06,2.0438720464870194e-06,2.75187025918529e-06,-1.2006706666718208e-05,4.589426868596664e-06
-4.1307367924036205e-07,-8.858382116462916e-06,-1.9232533050149004e-06,-3.1652996060362133e-06,-3.0243097145004104e-06,-5.029294056721456e-06,-5.74630621451872e-07,-2.769858980288371e-06,-1.656270910086105e-06,2.0348128261307435e-06,2.7881948699706876e-06,-1.1998021883960472e-05,5.706285310994837e-06
-2.6252345587802486e-07,-9.022105116378671e-06,-1.5549153727878137e-06,-3.3484569909471906e-06,-3.4240163321859925e-06,-4.839834584680951e-06,-5.838025335878308e-07,-3.860255506250755e-06,-1.9205465361356344e-06,1.8943911365923791e-06,2.3460256556928895e-06,-1.2591840865733385e-05,1.1734778635614443e-05
-1.81266368108882e-07,-9.09997574913012e-06,-1.554702254821562e-06,-3.458715591384067e-06,-3.5933011363611417e-06,-4.41297057523289e-06,-4.924504114877269e-07,-4.719969146128028e-06,-1.9625725104542215e-06,1.8333711306175389e-06,2.11847009881327e-06,-1.2856741278889139e-05,1.5427721925900075e-05
-1.5251133017936837e-07,-9.24010502412618e-06,-1.6399827070452466e-06,-3.414342629381322e-06,-3.7444628534572505e-06,-4.510918936012481e-06,-4.725467709008956e-07,-4.821328882125041e-06,-1.98741742525104e-06,1.8600212424195047e-06,2.1418510272621873e-06,-1.2897177384529818e-05,1.8272486473326544e-05
1.1765010621241413e-07,-9.023969935300442e-06,-1.683966108655822e-06,-3.7549467208898067e-06,-4.138397928159953e-06,-4.204319012574377e-06,-4.3988484004998535e-07,-5.554395200767636e-06,-1.9848908087579377e-06,1.8493587812098921e-06,1.9139181736015837e-06,-1.3328405818527984e-05,2.3332480779326804e-05
2.7612825484813863e-07,-9.04512931126886e-06,-1.848432853825386e-06,-3.828828098356109e-06,-4.20200892019129e-06,-4.061050695186125e-06,-4.448769564351369e-07,-5.626956492978366e-06,-1.8586003414704999e-06,1.781862446997167e-06,1.92701418788557e-06,-1.3319506890693889e-05,2.5643950470675267e-05
4.695815593127172e-07,-8.917656754466162e-06,-2.004629308958678e-06,-4.02061398139759e-06,-4.357548611255135e-06,-3.85667437327072e-06,-4.5411833974769875e-07,-5.643041417012766e-06,-1.6362418950630215e-06,1.7996071585566925e-06,2.0364516962958805e-06,-1.3448075768152498e-05,3.0116524835158346e-05
4.7107905477168785e-07,-9.046411154148437e-06,-1.8955697063141763e-06,-3.738893555666472e-06,-4.65895662804927e-06,-3.5061756020241004e-06,-3.971827776224356e-07,-7.033760891572639e-06,-1.3181054031789833e-06,1.7455025527321482e-06,1.9116538896342504e-06,-1.3429685465614323e-05,3.414007048705161e-05
5.446890484253316e-07,-8.865946751420558e-06,-1.842461335418092e-06,-3.599125197303462e-06,-4.8677280391487015e-06,-3.4012876967619546e-06,-3.945471515509438e-07,-6.9985821335560505e-06,-1.3277429313233768e-06,1.7535355158565434e-06,1.8391515669458933e-06,-1.343715727498674e-05,3.6600767180242e-05
6.560258190085757e-07,-8.64260212993434e-06,-1.7673981797311718e-06,-3.498838716967467e-06,-4.967279247036448e-06,-3.083672408562444e-06,-2.7482963535432773e-07,-6.584490893916889e-06,-1.4283176277059186e-06,1.7641138726615631e-06,1.8736927826702877e-06,-1.3304597196537256e-05,3.9268425028072705e-05
7.321799416429202e-07,-8.798321363140611e-06,-1.7431500937764357e-06,-3.892870422941883e-06,-5.062671783644228e-06,-2.9069904672016537e-06,-1.5978186856560682e-07,-5.5728276787864015e-06,-1.3200189988077685e-06,1.7059955977940613e-06,1.8642591709521696e-06,-1.3360368717922564e-05,4.421146481773137e-05
7.15963760556323e-07,-9.023168168028854e-06,-1.8339942386835365e-06,-3.966749429322346e-06,-5.515834444250262e-06,-2.6754136688975143e-06,-1.3978478652446604e-07,-5.088732681424025e-06,-1.4660563930933078e-06,1.7385475631496015e-06,1.958058783654721e-06,-1.3339621449677673e-05,4.915701661920765e-05
8.124073045571379e-07,-8.887939879804767e-06,-1.7566080602572596e-06,-3.843903931835708e-06,-5.6453120654401946e-06,-2.504010094892094e-06,-7.217826644445108e-08,-5.131539192180588e-06,-1.6794167901694105e-06,1.7833568144411648e-06,1.908069833558709e-06,-1.3328027428890917e-05,5.240533322402489e-05
6.998507687476739e-07,-8.61117478498131e-06,-1.7903801202828695e-06,-4.11802443939355e-06,-6.338959016402201e-06,-2.2137990332572525e-06,-2.985829998370372e-07,-4.5363061738319315e-06,-2.2018776116585374e-06,1.8064769985856657e-06,1.829282159804693e-06,-1.3365042850607682e-05,5.934210190311467e-05
4.5603847828433116e-07,-8.405978398989307e-06,-1.8992718532077287e-06,-4.176319327604578e-06,-6.936564520503797e-06,-2.17715139484863e-06,-5.973033431932475e-07,-1.7782355956299242e-06,-2.954925099085168e-06,1.6685750095672453e-06,1.6972565627489715e-06,-1.3399444723077595e-05,6.501688900554095e-05
2.974474655067613e-07,-8.15162727743372e-06,-1.8108099128368506e-06,-4.188275176177814e-06,-7.46323809936546e-06,-2.0424103009777333e-06,-4.6317426744798805e-07,-2.7515208462243713e-06,-3.002748084283693e-06,1.642422482614446e-06,1.6845285554093457e-06,-1.33558186189787e-05,7.033878888019769e-05
3.0652189408047793e-07,-7.765829015163295e-06,-1.8810776307375766e-06,-4.207188534447366e-06,-7.591030355220492e-06,-1.8622353267065673e-06,-3.215271068945507e-07,-2.889744653317115e-06,-2.9914504075715586e-06,1.5590641377790715e-06,1.7064034452832586e-06,-1.337954509192605e-05,7.6297870111512e-05
2.370035216241509e-07,-7.440451619455025e-06,-1.740732170564942e-06,-3.940537206219361e-06,-7.433143992692837e-06,-1.9819369156965184e-06,-3.6443377700525693e-07,-3.7261680605646607e-06,-2.750758850738309e-06,1.556615568688505e-06,1.7216929282737949e-06,-1.3207290713262171e-05,8.222703942094926e-05
2.852802207752152e-09,-6.599832451075928e-06,-1.7392497694485938e-06,-3.7793479910831614e-06,-7.869948818681505e-06,-2.2408808897014107e-06,-4.3825038808992226e-07,-4.2930203655742505e-06,-3.1722161864001497e-06,1.384480462580573e-06,1.654739405999125e-06,-1.3377040983345479e-05,9.018461330595048e-05
6.900204808019045e-08,-6.750704985382294e-06,-1.6283985024772493e-06,-3.6159429184205e-06,-7.69073796356176e-06,-2.2560802634038267e-06,-3.40794684571163e-07,-3.9027802459615395e-06,-2.976560702808251e-06,1.3563232612852992e-06,1.6376585236692208e-06,-1.3340333353808532e-05,9.343291458736387e-05
-4.561048436716299e-08,-6.561066229115068e-06,-1.6375984705641512e-06,-3.488960894908201e-06,-7.4746915780508435e-06,-2.3285096736316118e-06,-2.24445017344704e-07,-3.4851222123944798e-06,-2.72729465289123e-06,1.3801846885000282e-06,1.7893944170627272e-06,-1.3204603511397945e-05,9.713188841910639e-05
-8.293211566894304e-08,-6.5089321765740015e-06,-1.530620373340939e-06,-3.4484286693055875e-06,-7.193181768926714e-06,-2.721383509198887e-06,-2.070429479219139e-07,-3.1141668935577338e-06,-2.712064852623596e-06,1.4183694083584646e-06,1.901816507464939e-06,-1.3287095508018422e-05,0.00010287256103265063
8.08889555114298e-09,-5.9327328496672705e-06,-1.5288169594094431e-06,-2.970752861184837e-06,-6.378441346758429e-06,-2.891869133382355e-06,-1.6131694778134462e-07,-2.584991910337394e-06,-2.019246520465744e-06,1.5702408437640943e-06,1.857692509327484e-06,-1.4465896961589668e-05,0.00010948494137527015
-9.739969896265141e-08,-5.496537225281589e-06,-1.4460391912168472e-06,-2.737869840401634e-06,-6.003949248880685e-06,-3.134905695240794e-06,-7.234903396175658e-08,-2.4519026842766204e-06,-1.7652825040625268e-06,1.6120648591029646e-06,1.9215169650073486e-06,-1.4355749139032589e-05,0.0001124619672372095
2.2227257297095778e-08,-4.153832899350253e-06,-1.40073744742213e-06,-1.9763232547479173e-06,-6.237783576294527e-06,-6.045715661055204e-06,-2.6249828030018777e-07,-4.895231826271377e-06,-1.8251502188296806e-06,7.729645528507618e-07,1.666609547149548e-06,-2.682995686078126e-05,0.00014022566013441575
7.838174251298343e-08,-4.021776897893897e-06,-1.3521645361944612e-06,-1.868973261207833e-06,-6.10967279287889e-06,-6.3867598755839486e-06,-1.8907058995172503e-07,-5.127254140124474e-06,-1.5295037150707344e-06,6.570679896261775e-07,1.6259329256087847e-06,-2.789922006651678e-05,0.0001441365780176661
-1.7796290938467026e-08,-3.355913910654641e-06,-1.3080857160134584e-06,-1.6833404432399472e-06,-5.662137162516039e-06,-6.272117927114323e-06,-1.8925604718521092e-07,-4.388870980355192e-06,-1.2363211930825032e-06,6.808784146323734e-07,1.7159486478632353e-06,-2.881716593340752e-05,0.00015088107667533688
1.227863131971839e-07,-2.5635317880434598e-06,-1.1746028179883709e-06,-1.6538472962614672e-06,-6.563554569280005e-06,-7.210672767854712e-06,-2.2562128429538485e-07,-5.839589863962389e-06,-1.0834175942312702e-06,1.745538215751926e-07,1.274850773976833e-06,-3.473196069349124e-05,0.00016917817256665305
1.9482086163081343e-07,-2.001503219251896e-06,-1.0130592126751049e-06,-1.563441750791315e-06,-7.694395634330782e-06,-7.73558607695272e-06,-2.6875392207149986e-07,-7.017688712029933e-06,-1.2691464489542408e-06,-1.828848553757755e-07,1.0491567790776423e-06,-3.6812756961203557e-05,0.0001786021372862577
3.2593238803727764e-07,-1.940804916482678e-06,-9.919451800192083e-07,-1.5130820003365072e-06,-8.24899564818302e-06,-6.9748807847639285e-06,-2.2573408866282316e-07,-6.756388675040175e-06,-1.5150622348515706e-06,-4.094128909230019e-08,1.093595228913154e-06,-3.6479454613733066e-05,0.0001866646599475394
2.3712043173180642e-07,-1.833387143329908e-06,-1.0192191616934096e-06,-1.687600900270394e-06,-8.842543938016928e-06,-7.16930621582292e-06,-2.2833098223455589e-07,-6.781711186595204e-06,-2.477262773840822e-06,-5.01391583657083e-07,1.0714058986778443e-06,-3.687422473509873e-05,0.00019801335042347236
4.0598069847873035e-07,-1.7393983103012348e-06,-8.749149498235352e-07,-1.6314826417852218e-06,-8.900064247784077e-06,-8.04814323877662e-06,-1.0602423911712698e-07,-6.068049646269467e-06,-2.4617567276462634e-06,-5.982202672039479e-07,9.851656052258975e-07,-3.668152633176213e-05,0.00020267533243008824
7.42713908701905e-07,-1.542876325026583e-06,-7.522134145672376e-07,-1.4589785943106491e-06,-9.020984709945273e-06,-8.427053267100567e-06,-4.682417777145413e-08,-5.584823375918972e-06,-2.4385366661119484e-06,-4.0885023166732205e-07,1.1503214289247752e-06,-3.64737199741663e-05,0.00020869539019895128
7.232379771790754e-07,-1.4720306823855152e-06,-7.629985297945773e-07,-1.3833732293224614e-06,-8.997937207340542e-06,-8.244028902979163e-06,6.446155857580925e-08,-4.7007527441513975e-06,-2.587904314639407e-06,-7.637713285982594e-08,1.3304397808135994e-06,-3.6358520248835304e-05,0.0002139260151423978
7.422112812274481e-07,-1.3189917671987087e-06,-8.047367353039854e-07,-1.1833685665327158e-06,-9.453663755373208e-06,-8.258985058340452e-06,1.474636469296754e-07,-3.6701003678440433e-06,-2.5605482685719608e-06,2.0795026926684074e-07,1.642638102627574e-06,-3.6184955002682625e-05,0.00022161865102178816
9.393179983226053e-07,-1.2207516473703688e-06,-1.1015390520620546e-06,-2.6596493134892703e-06,-1.0206080094895534e-05,-8.657108427307858e-06,-2.8026226009935235e-08,-2.507229252621933e-06,-2.207273349267963e-06,1.010613540901057e-06,1.8565500207680604e-06,-3.673012849797203e-05,0.00023300486910099897
8.387710143709225e-07,-1.4188819155028445e-06,-1.2076829637747067e-06,-3.373872561007784e-06,-1.0230031949192493e-05,-8.983724916963155e-06,-1.0455958087327498e-07,-1.7392806260825874e-06,-2.264643150029033e-06,1.0861917791005284e-06,2.0377312477196662e-06,-3.6793717990245856e-05,0.00023931059974580856
4.834377461709959e-07,-2.1777535140655356e-06,-1.488647848984718e-06,-3.2784225498607326e-06,-9.786772522285275e-06,-8.281779157636325e-06,-2.6390000059961094e-07,-1.11524553409975e-06,-1.8180777306471661e-06,1.137188453499846e-06,1.9286374184636697e-06,-3.7905887294132025e-05,0.0002498941206675048
6.156604375663084e-08,-2.7655414426337626e-06,-1.7071439508125806e-06,-3.80261817571772e-06,-9.094966703567123e-06,-8.534275251023005e-06,-6.285453028933654e-07,-8.332286191701535e-07,-1.4055114823416417e-06,1.3164870547137363e-06,2.0046321356318045e-06,-3.8481937214318014e-05,0.00026118464770837464
-3.6659546712175986e-07,-2.899437129700101e-06,-1.5357561229599927e-06,-3.695933206948037e-06,-8.161409228110868e-06,-7.5856202800653864e-06,-5.980633895476323e-07,-6.945433943326715e-07,-1.325022550795999e-06,1.4564528537099133e-06,1.9810655650641393e-06,-3.768029665107094e-05,0.0002668553904685469
-2.906406344173343e-07,-3.513803217819489e-06,-1.7966700495379404e-06,-3.5051638724752847e-06,-7.132987372417193e-06,-7.172117090068902e-06,-6.439379228720774e-07,-1.0702468363152769e-06,-1.2779724044990275e-06,1.4286788597652255e-06,1.7129628650914144e-06,-3.866977427506505e-05,0.0002766485700839671
